player,position,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,team,opponent,home
Knile Davis,RB,1.0,,,,,,,0.6,,12,2016,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jeremy Langford,RB,1.0,,,,,,,0.5,,12,2016,1.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
Christine Michael,RB,1.0,,,,,,,0.4,,12,2016,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Lance Dunbar,RB,1.0,,,,,,,0.1,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,
Cedric Peerman,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Cory Harkey,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Stepfan Taylor,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kerwynn Williams,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mike James,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Will Tukuafu,RB,1.0,,,,,,,0.0,,12,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Travaris Cadet,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jerome Felton,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Reggie Bush,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
C.J. Spiller,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Joe Kerridge,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mack Brown,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Josh Ferguson,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Hewitt,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,,,
Juwan Thompson,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chase Reynolds,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Antonio Andrews,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jay Prosch,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Zach Zenner,RB,1.0,,,,,,,0.0,,12,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
George Farmer,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,,,
Jalston Fowler,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Corey Grant,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Paul Lasike,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Orleans Darkwa,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
George Atkinson III,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Javorius Allen,RB,1.0,,,,,,,0.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kenneth Farrow,RB,1.0,,,,,,,-0.3,,12,2016,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bobby Rainey,RB,1.0,,,,,,,-2.0,,12,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Thomas Rawls,RB,1.0,,,,,,,23.8,,13,2016,15.0,106.0,7.1,45.0,1.0,2.0,1.0,1.0,12.0,12.0,0.0,0.0,,,
Terrance West,RB,1.0,,,,,,,18.8,,13,2016,10.0,50.0,5.0,15.0,0.0,1.0,3.0,3.0,18.0,6.0,1.0,0.0,,,
Spencer Ware,RB,1.0,,,,,,,17.2,,13,2016,14.0,29.0,2.1,8.0,0.0,1.0,3.0,4.0,23.0,7.7,1.0,0.0,,,
Mike Gillislee,RB,1.0,,,,,,,16.9,,13,2016,8.0,49.0,6.1,29.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
LeGarrette Blount,RB,1.0,,,,,,,14.8,,13,2016,18.0,88.0,4.9,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Doug Martin,RB,1.0,,,,,,,12.8,,13,2016,17.0,45.0,2.6,15.0,0.0,1.0,1.0,1.0,23.0,23.0,0.0,0.0,,,
Rashad Jennings,RB,1.0,,,,,,,11.3,,13,2016,6.0,19.0,3.2,6.0,0.0,0.0,6.0,6.0,34.0,5.7,1.0,0.0,,,
Jeremy Hill,RB,1.0,,,,,,,10.5,,13,2016,23.0,33.0,1.4,7.0,0.0,1.0,2.0,3.0,12.0,6.0,0.0,0.0,,,
Matt Forte,RB,1.0,,,,,,,7.9,,13,2016,9.0,25.0,2.8,7.0,0.0,0.0,3.0,4.0,54.0,18.0,0.0,0.0,,,
Aaron Ripkowski,RB,1.0,,,,,,,7.8,,13,2016,3.0,14.0,4.7,10.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,,,
Kenneth Dixon,RB,1.0,,,,,,,7.7,,13,2016,6.0,56.0,9.3,17.0,0.0,0.0,4.0,4.0,21.0,5.3,0.0,0.0,,,
Robert Turbin,RB,1.0,,,,,,,7.6,,13,2016,6.0,16.0,2.7,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
John Kuhn,RB,1.0,,,,,,,7.5,,13,2016,2.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,11.0,11.0,0.0,0.0,,,
Denard Robinson,RB,1.0,,,,,,,6.4,,13,2016,17.0,53.0,3.1,5.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,,,
Robert Kelley,RB,1.0,,,,,,,6.3,,13,2016,14.0,63.0,4.5,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Jonathan Grimes,RB,1.0,,,,,,,5.8,,13,2016,5.0,43.0,8.6,14.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0,,,
Travaris Cadet,RB,1.0,,,,,,,5.3,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,53.0,10.6,0.0,0.0,,,
Jacquizz Rodgers,RB,1.0,,,,,,,5.0,,13,2016,7.0,29.0,4.1,14.0,0.0,0.0,1.0,1.0,21.0,21.0,0.0,0.0,,,
Kapri Bibbs,RB,1.0,,,,,,,4.9,,13,2016,5.0,49.0,9.8,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Alfred Blue,RB,1.0,,,,,,,4.1,,13,2016,5.0,38.0,7.6,25.0,1.0,0.0,2.0,2.0,3.0,1.5,0.0,0.0,,,
Zach Zenner,RB,1.0,,,,,,,4.0,,13,2016,9.0,40.0,4.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jonathan Stewart,RB,1.0,,,,,,,3.3,,13,2016,11.0,50.0,4.5,29.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,,,
Matt Asiata,RB,1.0,,,,,,,2.7,,13,2016,6.0,30.0,5.0,14.0,0.0,0.0,1.0,1.0,-3.0,-3.0,0.0,0.0,,,
Mike Tolbert,RB,1.0,,,,,,,2.1,,13,2016,4.0,21.0,5.3,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Shaun Draughn,RB,1.0,,,,,,,2.0,,13,2016,5.0,20.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
Christine Michael,RB,1.0,,,,,,,1.9,,13,2016,9.0,19.0,2.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Andre Ellington,RB,1.0,,,,,,,1.5,,13,2016,5.0,5.0,1.0,8.0,0.0,0.0,1.0,2.0,10.0,10.0,0.0,0.0,,,
Kenneth Farrow,RB,1.0,,,,,,,1.5,,13,2016,4.0,15.0,3.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
C.J. Spiller,RB,1.0,,,,,,,1.2,,13,2016,2.0,5.0,2.5,3.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,,,
Tim Hightower,RB,1.0,,,,,,,0.9,,13,2016,2.0,5.0,2.5,5.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,,,
Ka'Deem Carey,RB,1.0,,,,,,,0.8,,13,2016,2.0,8.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
DuJuan Harris,RB,1.0,,,,,,,0.8,,13,2016,2.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Juwan Thompson,RB,1.0,,,,,,,0.5,,13,2016,2.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bilal Powell,RB,1.0,,,,,,,0.3,,13,2016,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Reggie Bush,RB,1.0,,,,,,,0.3,,13,2016,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Fozzy Whittaker,RB,1.0,,,,,,,0.3,,13,2016,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordan Todman,RB,1.0,,,,,,,0.3,,13,2016,2.0,3.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Corey Grant,RB,1.0,,,,,,,0.2,,13,2016,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jeremy Langford,RB,1.0,,,,,,,0.2,,13,2016,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
James Starks,RB,1.0,,,,,,,0.1,,13,2016,4.0,1.0,0.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Cedric Peerman,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Cory Harkey,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Stepfan Taylor,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kerwynn Williams,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Will Tukuafu,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Lance Dunbar,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bobby Rainey,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jerome Felton,RB,1.0,,,,,,,0.0,,13,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Joe Kerridge,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mack Brown,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Hewitt,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chase Reynolds,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jay Prosch,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
George Farmer,RB,1.0,,,,,,,0.0,,13,2016,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Paul Lasike,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Akeem Hunt,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Charcandrick West,RB,1.0,,,,,,,0.0,,13,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Fitzgerald Toussaint,RB,1.0,,,,,,,0.0,,13,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Benny Cunningham Jr.,RB,1.0,,,,,,,-0.1,,13,2016,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bilal Powell,RB,1.0,,,,,,,29.9,,14,2016,29.0,145.0,5.0,19.0,0.0,2.0,5.0,5.0,34.0,6.8,0.0,0.0,,,
Jeremy Hill,RB,1.0,,,,,,,20.2,,14,2016,25.0,111.0,4.4,11.0,0.0,1.0,3.0,4.0,31.0,10.3,0.0,0.0,,,
DeMarco Murray,RB,1.0,,,,,,,15.2,,14,2016,21.0,92.0,4.4,11.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
Robert Kelley,RB,1.0,,,,,,,14.8,,14,2016,16.0,63.0,3.9,22.0,1.0,1.0,2.0,2.0,25.0,12.5,0.0,0.0,,,
Doug Martin,RB,1.0,,,,,,,14.5,,14,2016,23.0,66.0,2.9,8.0,0.0,1.0,2.0,2.0,19.0,9.5,0.0,0.0,,,
Kenneth Dixon,RB,1.0,,,,,,,14.1,,14,2016,11.0,39.0,3.5,9.0,0.0,0.0,8.0,11.0,42.0,5.3,1.0,0.0,,,
LeGarrette Blount,RB,1.0,,,,,,,13.9,,14,2016,18.0,72.0,4.0,13.0,0.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,,,
Jonathan Stewart,RB,1.0,,,,,,,12.6,,14,2016,24.0,66.0,2.8,20.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
Isaiah Crowell,RB,1.0,,,,,,,11.8,,14,2016,10.0,113.0,11.3,42.0,2.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,,,
Matt Asiata,RB,1.0,,,,,,,9.1,,14,2016,11.0,37.0,3.4,23.0,1.0,1.0,2.0,2.0,14.0,7.0,0.0,1.0,,,
Shaun Draughn,RB,1.0,,,,,,,8.7,,14,2016,7.0,32.0,4.6,11.0,0.0,1.0,1.0,1.0,-5.0,-5.0,0.0,0.0,,,
Kenneth Farrow,RB,1.0,,,,,,,7.8,,14,2016,16.0,55.0,3.4,11.0,0.0,0.0,6.0,6.0,23.0,3.8,0.0,0.0,,,
Thomas Rawls,RB,1.0,,,,,,,7.4,,14,2016,12.0,67.0,5.6,15.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,,,
Charcandrick West,RB,1.0,,,,,,,6.4,,14,2016,2.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Spencer Ware,RB,1.0,,,,,,,6.3,,14,2016,20.0,56.0,2.8,8.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,,,
Ryan Mathews,RB,1.0,,,,,,,6.0,,14,2016,15.0,60.0,4.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Rashad Jennings,RB,1.0,,,,,,,5.7,,14,2016,15.0,45.0,3.0,13.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,,,
Alfred Blue,RB,1.0,,,,,,,5.5,,14,2016,16.0,55.0,3.4,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,
Charles Sims,RB,1.0,,,,,,,5.0,,14,2016,4.0,17.0,4.3,12.0,0.0,0.0,3.0,4.0,33.0,11.0,0.0,0.0,,,
Zach Zenner,RB,1.0,,,,,,,4.5,,14,2016,7.0,36.0,5.1,13.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,,,
Robert Turbin,RB,1.0,,,,,,,4.3,,14,2016,3.0,10.0,3.3,5.0,0.0,0.0,4.0,7.0,33.0,8.3,0.0,0.0,,,
Tim Hightower,RB,1.0,,,,,,,3.9,,14,2016,6.0,31.0,5.2,8.0,0.0,0.0,1.0,2.0,8.0,8.0,0.0,0.0,,,
Marcel Reece,RB,1.0,,,,,,,3.8,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,38.0,19.0,0.0,0.0,,,
Christine Michael,RB,1.0,,,,,,,3.6,,14,2016,10.0,36.0,3.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kerwynn Williams,RB,1.0,,,,,,,3.4,,14,2016,3.0,34.0,11.3,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mike Gillislee,RB,1.0,,,,,,,3.4,,14,2016,2.0,34.0,17.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Travaris Cadet,RB,1.0,,,,,,,2.9,,14,2016,1.0,-1.0,-1.0,0.0,0.0,0.0,4.0,5.0,30.0,7.5,0.0,0.0,,,
Terrance West,RB,1.0,,,,,,,2.6,,14,2016,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,24.0,6.0,0.0,0.0,,,
Terron Ward,RB,1.0,,,,,,,2.4,,14,2016,10.0,24.0,2.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Akeem Hunt,RB,1.0,,,,,,,1.9,,14,2016,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Fozzy Whittaker,RB,1.0,,,,,,,1.5,,14,2016,3.0,15.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Justin Forsett,RB,1.0,,,,,,,1.5,,14,2016,6.0,17.0,2.8,9.0,0.0,0.0,3.0,3.0,18.0,6.0,0.0,1.0,,,
Corey Grant,RB,1.0,,,,,,,1.3,,14,2016,4.0,13.0,3.3,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Lance Dunbar,RB,1.0,,,,,,,1.2,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,4.0,0.0,0.0,,,
Jonathan Grimes,RB,1.0,,,,,,,1.2,,14,2016,1.0,6.0,6.0,6.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,,,
Shane Vereen,RB,1.0,,,,,,,1.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,10.0,0.0,0.0,,,
Bobby Rainey,RB,1.0,,,,,,,0.9,,14,2016,1.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,,,
Matt Forte,RB,1.0,,,,,,,0.8,,14,2016,3.0,8.0,2.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Fitzgerald Toussaint,RB,1.0,,,,,,,0.6,,14,2016,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jeremy Langford,RB,1.0,,,,,,,0.5,,14,2016,3.0,4.0,1.3,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,
Brandon Wilds,RB,1.0,,,,,,,0.4,,14,2016,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Reggie Bush,RB,1.0,,,,,,,0.4,,14,2016,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
James Starks,RB,1.0,,,,,,,0.3,,14,2016,2.0,3.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
John Kuhn,RB,1.0,,,,,,,0.3,,14,2016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,,,
Ka'Deem Carey,RB,1.0,,,,,,,0.2,,14,2016,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Aaron Ripkowski,RB,1.0,,,,,,,0.2,,14,2016,3.0,2.0,0.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
DuJuan Harris,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Cedric Peerman,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordan Todman,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jacquizz Rodgers,RB,1.0,,,,,,,0.0,,14,2016,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Andre Ellington,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Stepfan Taylor,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jerome Felton,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mike Tolbert,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Joe Kerridge,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mack Brown,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Josh Ferguson,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Daniel Lasco,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Antonio Andrews,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Juwan Thompson,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Hewitt,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chase Reynolds,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jay Prosch,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jalston Fowler,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Paul Lasike,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
George Atkinson III,RB,1.0,,,,,,,0.0,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Joique Bell,RB,1.0,,,,,,,-0.2,,14,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,,,
Ryan Mathews,RB,1.0,,,,,,,21.3,,15,2016,20.0,128.0,6.4,19.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,,,
Robert Turbin,RB,1.0,,,,,,,17.4,,15,2016,7.0,32.0,4.6,12.0,0.0,2.0,2.0,2.0,22.0,11.0,0.0,0.0,,,
Tim Hightower,RB,1.0,,,,,,,16.8,,15,2016,11.0,37.0,3.4,9.0,0.0,2.0,3.0,3.0,11.0,3.7,0.0,0.0,,,
Bilal Powell,RB,1.0,,,,,,,16.2,,15,2016,16.0,84.0,5.3,13.0,0.0,0.0,11.0,12.0,78.0,7.1,0.0,0.0,,,
DeMarco Murray,RB,1.0,,,,,,,14.1,,15,2016,18.0,89.0,4.9,12.0,0.0,0.0,5.0,6.0,52.0,10.4,0.0,0.0,,,
Jonathan Stewart,RB,1.0,,,,,,,14.0,,15,2016,25.0,132.0,5.3,34.0,1.0,0.0,1.0,2.0,8.0,8.0,0.0,0.0,,,
Kerwynn Williams,RB,1.0,,,,,,,12.3,,15,2016,3.0,63.0,21.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Terrance West,RB,1.0,,,,,,,12.2,,15,2016,13.0,77.0,5.9,41.0,1.0,0.0,4.0,4.0,45.0,11.3,0.0,0.0,,,
Robert Kelley,RB,1.0,,,,,,,11.5,,15,2016,9.0,8.0,0.9,5.0,0.0,1.0,4.0,4.0,47.0,11.8,0.0,0.0,,,
