player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,team,position,week,year,opponent,home
Anthony Sherman,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,1.4,FA,RB,17,2011,,
Frank Gore,7.0,9.0,1.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,FA,RB,17,2011,,
Da'Rel Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Bruce Miller,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Evan Royster,20.0,113.0,5.7,28.0,0.0,0.0,4.0,6.0,44.0,11.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Owen Marecic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Roy Helu,4.0,5.0,1.3,7.0,0.0,0.0,2.0,2.0,48.0,24.0,1.0,0.0,1.0,0.0,FA,RB,17,2011,,
Jed Collins,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.5,1.0,0.0,1.0,0.0,FA,RB,17,2011,,
Alfonso Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Henry Hynoski,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,31.0,7.8,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Tyler Clutts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
DuJuan Harris,3.0,12.0,4.0,7.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Stevan Ridley,15.0,81.0,5.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Kendall Hunter,16.0,76.0,4.8,13.0,0.0,0.0,2.0,3.0,11.0,5.5,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Chris Ivory,19.0,127.0,6.7,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
John Conner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Keiland Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Jeremiah Johnson,2.0,13.0,6.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Lance Ball,9.0,24.0,2.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Isaac Redman,19.0,92.0,4.8,22.0,0.0,1.0,3.0,5.0,18.0,6.0,0.0,2.0,1.0,0.0,FA,RB,17,2011,,
Spencer Larsen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Cedric Peerman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
LeGarrette Blount,6.0,12.0,2.0,4.0,0.0,0.0,3.0,4.0,14.0,4.7,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Joe McKnight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Deji Karim,2.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Delone Carter,5.0,6.0,1.2,4.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Jacquizz Rodgers,8.0,24.0,3.0,12.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,FA,RB,17,2011,,
Daniel Thomas,12.0,28.0,2.3,13.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Darrel Young,1.0,12.0,12.0,12.0,0.0,0.0,4.0,4.0,40.0,10.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Josh Vaughan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Antone Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Armando Allen,4.0,8.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Anthony Dixon,8.0,21.0,2.6,5.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Erik Lorig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Shaun Draughn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Toby Gerhart,15.0,67.0,4.5,24.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Jacob Hester,2.0,5.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Greg Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Felix Jones,11.0,30.0,2.7,10.0,0.0,0.0,7.0,8.0,47.0,6.7,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Donald Brown,8.0,24.0,3.0,8.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
DeAngelo Williams,7.0,53.0,7.6,20.0,0.0,0.0,2.0,4.0,20.0,10.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Justin Forsett,6.0,16.0,2.7,13.0,0.0,0.0,3.0,3.0,-4.0,-1.3,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Jonathan Stewart,9.0,79.0,8.8,29.0,0.0,1.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
John Kuhn,2.0,5.0,2.5,3.0,0.0,0.0,2.0,2.0,10.0,5.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Jerome Felton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Jason Snelling,9.0,50.0,5.6,18.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Darren Sproles,6.0,40.0,6.7,11.0,0.0,0.0,5.0,6.0,29.0,5.8,1.0,0.0,1.0,0.0,FA,RB,17,2011,,
Kevin Smith,9.0,35.0,3.9,8.0,0.0,0.0,4.0,6.0,26.0,6.5,1.0,1.0,1.0,0.0,FA,RB,17,2011,,
Brian Leonard,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,19.0,9.5,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Brandon Jacobs,7.0,16.0,2.3,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Bernard Scott,6.0,34.0,5.7,25.0,0.0,1.0,1.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
BenJarvus Green-Ellis,7.0,22.0,3.1,11.0,0.0,2.0,1.0,1.0,53.0,53.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Ahmad Bradshaw,16.0,57.0,3.6,29.0,0.0,1.0,3.0,4.0,12.0,4.0,1.0,0.0,1.0,0.0,FA,RB,17,2011,,
Danny Woodhead,1.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,10.0,5.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Chris Pressley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Chris Ogbonnaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Chris Johnson,15.0,61.0,4.1,27.0,0.0,0.0,4.0,4.0,49.0,12.3,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Cedric Benson,13.0,51.0,3.9,12.0,0.0,0.0,2.0,3.0,10.0,5.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Montario Hardesty,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Shonn Greene,14.0,55.0,3.9,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Ryan Grant,12.0,48.0,4.0,9.0,0.0,0.0,1.0,3.0,80.0,80.0,1.0,0.0,1.0,0.0,FA,RB,17,2011,,
Ronnie Brown,6.0,14.0,2.3,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Ray Rice,24.0,191.0,8.0,70.0,0.0,2.0,2.0,2.0,8.0,4.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Rashard Mendenhall,8.0,38.0,4.8,8.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Pierre Thomas,5.0,30.0,6.0,15.0,0.0,0.0,3.0,5.0,36.0,12.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Peyton Hillis,10.0,30.0,3.0,9.0,0.0,0.0,1.0,3.0,-3.0,-3.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Stefan Logan,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,RB,17,2011,,
Steven Jackson,16.0,76.0,4.8,27.0,0.0,0.0,1.0,2.0,15.0,15.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Willis McGahee,28.0,145.0,5.2,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Ben Tate,16.0,97.0,6.1,56.0,0.0,1.0,4.0,5.0,24.0,6.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Dexter McCluster,12.0,61.0,5.1,21.0,0.0,1.0,3.0,6.0,25.0,8.3,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
C.J. Spiller,13.0,60.0,4.6,12.0,0.0,0.0,4.0,8.0,40.0,10.0,1.0,0.0,1.0,0.0,FA,RB,17,2011,,
Tashard Choice,1.0,4.0,4.0,4.0,0.0,1.0,1.0,2.0,9.0,9.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Vonta Leach,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Tony Fiammetta,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Le'Ron McClain,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Lex Hilliard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Leon Washington,7.0,78.0,11.1,48.0,0.0,1.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Lawrence Vickers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
LaRod Stephens-Howling,21.0,93.0,4.4,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Korey Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Michael Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Montell Owens,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Mike Tolbert,9.0,58.0,6.4,40.0,0.0,1.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Mike Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Michael Bush,19.0,66.0,3.5,9.0,0.0,0.0,2.0,3.0,13.0,6.5,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Marcel Reece,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,28.0,14.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Maurice Jones-Drew,25.0,169.0,6.8,56.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Marshawn Lynch,19.0,86.0,4.5,18.0,0.0,0.0,2.0,4.0,5.0,2.5,0.0,0.0,1.0,0.0,FA,RB,17,2011,,
Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SEA,RB,17,2011,ARI,False
,,,,,,,,,,,,,,,ARI,,1,2011,CAR,True
,,,,,,,,,,,,,,,ARI,,2,2011,WAS,False
,,,,,,,,,,,,,,,ARI,,3,2011,SEA,False
,,,,,,,,,,,,,,,ARI,,4,2011,NYG,True
,,,,,,,,,,,,,,,ARI,,5,2011,MIN,False
,,,,,,,,,,,,,,,ARI,,6,2011,BYE,
,,,,,,,,,,,,,,,ARI,,7,2011,PIT,True
,,,,,,,,,,,,,,,ARI,,8,2011,BAL,False
,,,,,,,,,,,,,,,ARI,,9,2011,LAR,True
,,,,,,,,,,,,,,,ARI,,10,2011,PHI,False
,,,,,,,,,,,,,,,ARI,,11,2011,SF,False
,,,,,,,,,,,,,,,ARI,,12,2011,LAR,False
,,,,,,,,,,,,,,,ARI,,13,2011,DAL,True
,,,,,,,,,,,,,,,ARI,,14,2011,SF,True
,,,,,,,,,,,,,,,ARI,,15,2011,CLE,True
,,,,,,,,,,,,,,,ARI,,16,2011,CIN,False
,,,,,,,,,,,,,,,ARI,,17,2011,SEA,True
,,,,,,,,,,,,,,,ATL,,1,2011,CHI,False
,,,,,,,,,,,,,,,ATL,,2,2011,PHI,True
,,,,,,,,,,,,,,,ATL,,3,2011,TB,False
,,,,,,,,,,,,,,,ATL,,4,2011,SEA,False
,,,,,,,,,,,,,,,ATL,,5,2011,GB,True
,,,,,,,,,,,,,,,ATL,,6,2011,CAR,True
,,,,,,,,,,,,,,,ATL,,7,2011,DET,False
,,,,,,,,,,,,,,,ATL,,8,2011,BYE,
,,,,,,,,,,,,,,,ATL,,9,2011,IND,False
,,,,,,,,,,,,,,,ATL,,10,2011,NO,True
,,,,,,,,,,,,,,,ATL,,11,2011,TEN,True
,,,,,,,,,,,,,,,ATL,,12,2011,MIN,True
,,,,,,,,,,,,,,,ATL,,13,2011,HOU,False
,,,,,,,,,,,,,,,ATL,,14,2011,CAR,False
,,,,,,,,,,,,,,,ATL,,15,2011,JAC,True
,,,,,,,,,,,,,,,ATL,,16,2011,NO,False
,,,,,,,,,,,,,,,ATL,,17,2011,TB,True
,,,,,,,,,,,,,,,BAL,,1,2011,PIT,True
,,,,,,,,,,,,,,,BAL,,2,2011,TEN,False
,,,,,,,,,,,,,,,BAL,,3,2011,LAR,False
,,,,,,,,,,,,,,,BAL,,4,2011,NYJ,True
,,,,,,,,,,,,,,,BAL,,5,2011,BYE,
,,,,,,,,,,,,,,,BAL,,6,2011,HOU,True
,,,,,,,,,,,,,,,BAL,,7,2011,JAC,False
,,,,,,,,,,,,,,,BAL,,8,2011,ARI,True
,,,,,,,,,,,,,,,BAL,,9,2011,PIT,False
,,,,,,,,,,,,,,,BAL,,10,2011,SEA,False
,,,,,,,,,,,,,,,BAL,,11,2011,CIN,True
,,,,,,,,,,,,,,,BAL,,12,2011,SF,True
,,,,,,,,,,,,,,,BAL,,13,2011,CLE,False
,,,,,,,,,,,,,,,BAL,,14,2011,IND,True
,,,,,,,,,,,,,,,BAL,,15,2011,LAC,False
,,,,,,,,,,,,,,,BAL,,16,2011,CLE,True
,,,,,,,,,,,,,,,BAL,,17,2011,CIN,False
,,,,,,,,,,,,,,,BUF,,8,2011,WAS,True
,,,,,,,,,,,,,,,BUF,,12,2011,NYJ,False
,,,,,,,,,,,,,,,BUF,,13,2011,TEN,True
,,,,,,,,,,,,,,,BUF,,14,2011,LAC,False
,,,,,,,,,,,,,,,BUF,,15,2011,MIA,True
,,,,,,,,,,,,,,,BUF,,16,2011,DEN,True
,,,,,,,,,,,,,,,BUF,,17,2011,NE,False
,,,,,,,,,,,,,,,CAR,,1,2011,ARI,False
,,,,,,,,,,,,,,,CAR,,2,2011,GB,True
,,,,,,,,,,,,,,,CAR,,3,2011,JAC,True
,,,,,,,,,,,,,,,CAR,,4,2011,CHI,False
,,,,,,,,,,,,,,,CAR,,5,2011,NO,True
,,,,,,,,,,,,,,,CAR,,6,2011,ATL,False
,,,,,,,,,,,,,,,CAR,,7,2011,WAS,True
,,,,,,,,,,,,,,,CAR,,8,2011,MIN,True
,,,,,,,,,,,,,,,CAR,,9,2011,BYE,
,,,,,,,,,,,,,,,CAR,,10,2011,TEN,True
,,,,,,,,,,,,,,,CAR,,11,2011,DET,False
,,,,,,,,,,,,,,,CAR,,12,2011,IND,False
,,,,,,,,,,,,,,,CAR,,13,2011,TB,False
,,,,,,,,,,,,,,,CAR,,14,2011,ATL,True
,,,,,,,,,,,,,,,CAR,,15,2011,HOU,False
,,,,,,,,,,,,,,,CAR,,16,2011,TB,True
,,,,,,,,,,,,,,,CAR,,17,2011,NO,False
,,,,,,,,,,,,,,,CHI,,1,2011,ATL,True
,,,,,,,,,,,,,,,CHI,,2,2011,NO,False
,,,,,,,,,,,,,,,CHI,,3,2011,GB,True
,,,,,,,,,,,,,,,CHI,,4,2011,CAR,True
,,,,,,,,,,,,,,,CHI,,5,2011,DET,False
,,,,,,,,,,,,,,,CHI,,6,2011,MIN,True
,,,,,,,,,,,,,,,CHI,,7,2011,TB,False
,,,,,,,,,,,,,,,CHI,,8,2011,BYE,
,,,,,,,,,,,,,,,CHI,,9,2011,PHI,False
,,,,,,,,,,,,,,,CHI,,10,2011,DET,True
,,,,,,,,,,,,,,,CHI,,11,2011,LAC,True
,,,,,,,,,,,,,,,CHI,,12,2011,LV,False
,,,,,,,,,,,,,,,CHI,,13,2011,KC,True
,,,,,,,,,,,,,,,CHI,,14,2011,DEN,False
,,,,,,,,,,,,,,,CHI,,15,2011,SEA,True
,,,,,,,,,,,,,,,CHI,,16,2011,GB,False
,,,,,,,,,,,,,,,CHI,,17,2011,MIN,False
,,,,,,,,,,,,,,,CIN,,1,2011,CLE,False
,,,,,,,,,,,,,,,CIN,,2,2011,DEN,False
,,,,,,,,,,,,,,,CIN,,3,2011,SF,True
,,,,,,,,,,,,,,,CIN,,4,2011,BUF,True
,,,,,,,,,,,,,,,CIN,,5,2011,JAC,False
,,,,,,,,,,,,,,,CIN,,6,2011,IND,True
,,,,,,,,,,,,,,,CIN,,7,2011,BYE,
,,,,,,,,,,,,,,,CIN,,8,2011,SEA,False
,,,,,,,,,,,,,,,CIN,,9,2011,TEN,False
,,,,,,,,,,,,,,,CIN,,10,2011,PIT,True
,,,,,,,,,,,,,,,CIN,,11,2011,BAL,False
,,,,,,,,,,,,,,,CIN,,12,2011,CLE,True
,,,,,,,,,,,,,,,CIN,,13,2011,PIT,False
,,,,,,,,,,,,,,,CIN,,14,2011,HOU,True
,,,,,,,,,,,,,,,CIN,,15,2011,LAR,False
,,,,,,,,,,,,,,,CIN,,16,2011,ARI,True
,,,,,,,,,,,,,,,CIN,,17,2011,BAL,True
,,,,,,,,,,,,,,,CLE,,1,2011,CIN,True
,,,,,,,,,,,,,,,CLE,,2,2011,IND,False
,,,,,,,,,,,,,,,CLE,,3,2011,MIA,True
,,,,,,,,,,,,,,,CLE,,4,2011,TEN,True
,,,,,,,,,,,,,,,CLE,,5,2011,BYE,
,,,,,,,,,,,,,,,CLE,,6,2011,LV,False
,,,,,,,,,,,,,,,CLE,,7,2011,SEA,True
,,,,,,,,,,,,,,,CLE,,8,2011,SF,False
,,,,,,,,,,,,,,,CLE,,9,2011,HOU,False
,,,,,,,,,,,,,,,CLE,,10,2011,LAR,True
,,,,,,,,,,,,,,,CLE,,11,2011,JAC,True
,,,,,,,,,,,,,,,CLE,,12,2011,CIN,False
,,,,,,,,,,,,,,,CLE,,13,2011,BAL,True
,,,,,,,,,,,,,,,CLE,,14,2011,PIT,False
,,,,,,,,,,,,,,,CLE,,15,2011,ARI,False
,,,,,,,,,,,,,,,CLE,,16,2011,BAL,False
,,,,,,,,,,,,,,,CLE,,17,2011,PIT,True
,,,,,,,,,,,,,,,DAL,,1,2011,NYJ,False
,,,,,,,,,,,,,,,DAL,,2,2011,SF,False
,,,,,,,,,,,,,,,DAL,,3,2011,WAS,True
,,,,,,,,,,,,,,,DAL,,4,2011,DET,True
,,,,,,,,,,,,,,,DAL,,5,2011,BYE,
,,,,,,,,,,,,,,,DAL,,6,2011,NE,False
,,,,,,,,,,,,,,,DAL,,7,2011,LAR,True
,,,,,,,,,,,,,,,DAL,,8,2011,PHI,False
,,,,,,,,,,,,,,,DAL,,9,2011,SEA,True
,,,,,,,,,,,,,,,DAL,,10,2011,BUF,True
,,,,,,,,,,,,,,,DAL,,11,2011,WAS,False
,,,,,,,,,,,,,,,DAL,,12,2011,MIA,True
,,,,,,,,,,,,,,,DAL,,13,2011,ARI,False
,,,,,,,,,,,,,,,DAL,,14,2011,NYG,True
,,,,,,,,,,,,,,,DAL,,15,2011,TB,False
,,,,,,,,,,,,,,,DAL,,16,2011,PHI,True
,,,,,,,,,,,,,,,DAL,,17,2011,NYG,False
,,,,,,,,,,,,,,,DEN,,1,2011,LV,True
,,,,,,,,,,,,,,,DEN,,2,2011,CIN,True
,,,,,,,,,,,,,,,DEN,,3,2011,TEN,False
,,,,,,,,,,,,,,,DEN,,4,2011,GB,False
,,,,,,,,,,,,,,,DEN,,5,2011,LAC,True
,,,,,,,,,,,,,,,DEN,,6,2011,BYE,
,,,,,,,,,,,,,,,DEN,,7,2011,MIA,False
,,,,,,,,,,,,,,,DEN,,8,2011,DET,True
,,,,,,,,,,,,,,,DEN,,9,2011,LV,False
,,,,,,,,,,,,,,,DEN,,10,2011,KC,False
,,,,,,,,,,,,,,,DEN,,11,2011,NYJ,True
,,,,,,,,,,,,,,,DEN,,12,2011,LAC,False
,,,,,,,,,,,,,,,DEN,,13,2011,MIN,False
,,,,,,,,,,,,,,,DEN,,14,2011,CHI,True
,,,,,,,,,,,,,,,DEN,,15,2011,NE,True
,,,,,,,,,,,,,,,DEN,,16,2011,BUF,False
,,,,,,,,,,,,,,,DEN,,17,2011,KC,True
,,,,,,,,,,,,,,,DET,,1,2011,TB,False
,,,,,,,,,,,,,,,DET,,2,2011,KC,True
,,,,,,,,,,,,,,,DET,,3,2011,MIN,False
,,,,,,,,,,,,,,,DET,,4,2011,DAL,False
,,,,,,,,,,,,,,,DET,,5,2011,CHI,True
,,,,,,,,,,,,,,,DET,,6,2011,SF,True
,,,,,,,,,,,,,,,DET,,7,2011,ATL,True
,,,,,,,,,,,,,,,DET,,8,2011,DEN,False
,,,,,,,,,,,,,,,DET,,9,2011,BYE,
,,,,,,,,,,,,,,,DET,,10,2011,CHI,False
,,,,,,,,,,,,,,,DET,,11,2011,CAR,True
,,,,,,,,,,,,,,,DET,,12,2011,GB,True
,,,,,,,,,,,,,,,DET,,13,2011,NO,False
,,,,,,,,,,,,,,,DET,,14,2011,MIN,True
,,,,,,,,,,,,,,,DET,,15,2011,LV,False
,,,,,,,,,,,,,,,DET,,16,2011,LAC,True
,,,,,,,,,,,,,,,DET,,17,2011,GB,False
,,,,,,,,,,,,,,,GB,,1,2011,NO,True
,,,,,,,,,,,,,,,GB,,2,2011,CAR,False
,,,,,,,,,,,,,,,GB,,3,2011,CHI,False
,,,,,,,,,,,,,,,GB,,4,2011,DEN,True
,,,,,,,,,,,,,,,GB,,5,2011,ATL,False
,,,,,,,,,,,,,,,GB,,6,2011,LAR,True
,,,,,,,,,,,,,,,GB,,7,2011,MIN,False
,,,,,,,,,,,,,,,GB,,8,2011,BYE,
,,,,,,,,,,,,,,,GB,,9,2011,LAC,False
,,,,,,,,,,,,,,,GB,,10,2011,MIN,True
,,,,,,,,,,,,,,,GB,,11,2011,TB,True
,,,,,,,,,,,,,,,GB,,12,2011,DET,False
,,,,,,,,,,,,,,,GB,,13,2011,NYG,False
,,,,,,,,,,,,,,,GB,,14,2011,LV,True
,,,,,,,,,,,,,,,GB,,15,2011,KC,False
,,,,,,,,,,,,,,,GB,,16,2011,CHI,True
,,,,,,,,,,,,,,,GB,,17,2011,DET,True
,,,,,,,,,,,,,,,HOU,,1,2011,IND,True
,,,,,,,,,,,,,,,HOU,,2,2011,MIA,False
,,,,,,,,,,,,,,,HOU,,3,2011,NO,False
,,,,,,,,,,,,,,,HOU,,4,2011,PIT,True
,,,,,,,,,,,,,,,HOU,,5,2011,LV,True
,,,,,,,,,,,,,,,HOU,,6,2011,BAL,False
,,,,,,,,,,,,,,,HOU,,7,2011,TEN,False
,,,,,,,,,,,,,,,HOU,,8,2011,JAC,True
,,,,,,,,,,,,,,,HOU,,9,2011,CLE,True
,,,,,,,,,,,,,,,HOU,,10,2011,TB,False
,,,,,,,,,,,,,,,HOU,,11,2011,BYE,
,,,,,,,,,,,,,,,HOU,,12,2011,JAC,False
,,,,,,,,,,,,,,,HOU,,13,2011,ATL,True
,,,,,,,,,,,,,,,HOU,,14,2011,CIN,False
,,,,,,,,,,,,,,,HOU,,15,2011,CAR,True
,,,,,,,,,,,,,,,HOU,,16,2011,IND,False
,,,,,,,,,,,,,,,HOU,,17,2011,TEN,True
,,,,,,,,,,,,,,,IND,,1,2011,HOU,False
,,,,,,,,,,,,,,,IND,,2,2011,CLE,True
,,,,,,,,,,,,,,,IND,,3,2011,PIT,True
,,,,,,,,,,,,,,,IND,,4,2011,TB,False
,,,,,,,,,,,,,,,IND,,5,2011,KC,True
,,,,,,,,,,,,,,,IND,,6,2011,CIN,False
,,,,,,,,,,,,,,,IND,,7,2011,NO,False
,,,,,,,,,,,,,,,IND,,8,2011,TEN,False
,,,,,,,,,,,,,,,IND,,9,2011,ATL,True
,,,,,,,,,,,,,,,IND,,10,2011,JAC,True
,,,,,,,,,,,,,,,IND,,11,2011,BYE,
,,,,,,,,,,,,,,,IND,,12,2011,CAR,True
,,,,,,,,,,,,,,,IND,,13,2011,NE,False
,,,,,,,,,,,,,,,IND,,14,2011,BAL,False
,,,,,,,,,,,,,,,IND,,15,2011,TEN,True
