player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,SEA,True,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,SEA,True,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,SEA,True,2017
Chris Boswell,1,1,100.0,53,0,0,0,0,1,2,3,1,7.0,51.0,PIT,12,K,GB,True,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,GB,True,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,GB,True,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,GB,True,2017
Kai Forbath,1,2,50.0,36,0,0,1,0,0,3,4,1,6.0,3.0,LAR,12,K,NO,True,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,12,K,NO,True,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,12,K,NO,True,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,12,K,NO,True,2017
Harrison Butker,1,1,100.0,45,0,0,0,1,0,1,1,1,5.0,76.6,KC,12,K,BUF,True,2017
Mason Crosby,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,40.7,GB,12,K,PIT,False,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,12,K,PIT,False,2017
Cairo Santos,1,2,50.0,38,0,0,1,0,0,0,0,1,3.0,2.1,CHI,12,K,PHI,False,2017
Brandon McManus,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,44.3,DEN,12,K,LV,False,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,12,K,CAR,True,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,12,K,CAR,True,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,CAR,True,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,CAR,True,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,CAR,True,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,12,K,TB,True,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,12,K,TB,True,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,12,K,TB,True,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,12,K,DEN,True,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,12,K,NE,False,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,12,K,NE,False,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,12,K,NYG,True,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,12,K,NYG,True,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,12,K,NYG,True,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,12,K,NYG,True,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,12,K,CIN,False,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,12,K,CIN,False,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,12,K,CIN,False,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,12,K,DET,False,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,12,K,TEN,True,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,12,K,TEN,True,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,12,K,TEN,True,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,12,K,DAL,False,2017
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,LAC,12,K,DAL,False,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,12,K,MIN,True,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,12,K,MIN,True,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,12,K,ARI,False,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,12,K,CLE,True,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,12,K,KC,False,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,12,K,MIA,True,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,12,K,MIA,True,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,12,K,SF,False,2017
Justin Tucker,3,3,100.0,51,0,0,1,1,1,5,5,1,17.0,98.0,BAL,13,K,DET,True,2017
Greg Zuerlein,4,4,100.0,56,0,2,0,1,1,2,3,1,17.0,74.2,DAL,13,K,WAS,True,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,13,K,WAS,True,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,13,K,WAS,True,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,13,K,WAS,True,2017
Robbie Gould,5,5,100.0,35,0,2,3,0,0,0,0,1,15.0,22.5,SF,13,K,CHI,False,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,CHI,False,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,CHI,False,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,CHI,False,2017
Travis Coons,4,5,80.0,40,0,3,0,1,0,1,1,1,14.0,1.1,FA,13,K,,,2017
Chandler Catanzaro,3,3,100.0,47,0,1,1,1,0,3,3,1,13.0,0.0,FA,13,K,,,2017
Stephen Gostkowski,3,3,100.0,50,0,0,2,0,1,2,2,1,13.0,0.1,FA,13,K,,,2017
Josh Lambo,3,3,100.0,39,0,1,2,0,0,1,1,1,10.0,3.2,FA,13,K,,,2017
Matt Bryant,3,4,75.0,47,0,0,2,1,0,0,0,1,10.0,1.1,FA,13,K,,,2017
Patrick Murray,2,2,100.0,36,0,0,2,0,0,2,2,1,8.0,1.0,FA,13,K,,,2017
Dan Bailey,1,1,100.0,24,0,1,0,0,0,5,5,1,8.0,0.0,FA,13,K,,,2017
Aldrick Rosas,1,1,100.0,52,0,0,0,0,1,2,2,1,7.0,1.8,FA,13,K,,,2017
Blair Walsh,1,1,100.0,46,0,0,0,1,0,3,3,1,7.0,0.1,FA,13,K,,,2017
Cody Parkey,1,1,100.0,37,0,0,1,0,0,4,4,1,7.0,0.4,FA,13,K,,,2017
Phil Dawson,1,2,50.0,54,0,0,0,0,1,1,2,1,6.0,0.1,FA,13,K,,,2017
Adam Vinatieri,1,1,100.0,27,0,1,0,0,0,1,1,1,4.0,0.2,FA,13,K,,,2017
Stephen Hauschka,1,1,100.0,49,0,0,0,1,0,0,0,1,4.0,0.0,FA,13,K,,,2017
Nick Rose,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,0.0,FA,13,K,,,2017
Chris Boswell,3,3,100.0,38,0,0,3,0,0,2,2,1,11.0,51.0,PIT,13,K,CIN,False,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,CIN,False,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,CIN,False,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,CIN,False,2017
Randy Bullock,2,2,100.0,41,0,0,1,1,0,2,2,1,9.0,10.8,TEN,13,K,HOU,True,2017
Giorgio Tavecchio,1,1,100.0,39,0,0,1,0,0,3,3,1,6.0,1.0,TEN,13,K,HOU,True,2017
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,13,K,HOU,True,2017
Mason Crosby,2,2,100.0,37,0,1,1,0,0,2,2,1,8.0,40.7,GB,13,K,TB,True,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,13,K,TB,True,2017
Ka'imi Fairbairn,2,4,50.0,42,0,1,0,1,0,1,1,1,8.0,0.8,HOU,13,K,TEN,False,2017
Wil Lutz,1,2,50.0,31,0,0,1,0,0,4,4,1,7.0,3.3,NO,13,K,CAR,True,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,13,K,CAR,True,2017
Harrison Butker,1,2,50.0,36,0,0,1,0,0,4,4,1,7.0,76.6,KC,13,K,NYJ,False,2017
Ryan Succop,1,2,50.0,43,0,0,0,1,0,3,3,1,7.0,57.4,TB,13,K,GB,False,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,13,K,GB,False,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,13,K,GB,False,2017
Zane Gonzalez,1,1,100.0,35,0,0,1,0,0,1,1,1,4.0,2.6,CAR,13,K,NO,False,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,13,K,NO,False,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,13,K,NO,False,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,13,K,NO,False,2017
Jake Elliott,1,1,100.0,26,0,1,0,0,0,1,1,1,4.0,22.5,PHI,13,K,SEA,False,2017
Graham Gano,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,31.4,NYG,13,K,LV,False,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,13,K,LV,False,2017
Brandon McManus,1,1,100.0,31,0,0,1,0,0,0,0,1,3.0,44.3,DEN,13,K,MIA,False,2017
Kai Forbath,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,3.0,LAR,13,K,ARI,False,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,13,K,ARI,False,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,13,K,ARI,False,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,13,K,ARI,False,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.1,CHI,13,K,SF,True,2017
Matt Prater,0,1,0.0,0,0,0,0,0,0,2,3,1,2.0,52.8,ARI,13,K,LAR,True,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,13,K,IND,True,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,13,K,BAL,False,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,13,K,BAL,False,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,13,K,JAC,False,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,13,K,JAC,False,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,13,K,JAC,False,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,13,K,LAC,False,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,13,K,LAC,False,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,13,K,LAC,False,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,13,K,ATL,False,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,13,K,MIN,True,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,13,K,MIN,True,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,13,K,MIN,True,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,13,K,DAL,False,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,13,K,DAL,False,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,13,K,DAL,False,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,13,K,DAL,False,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,13,K,NYG,True,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,13,K,DEN,True,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,13,K,DEN,True,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,13,K,KC,True,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,13,K,KC,True,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,KC,True,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,KC,True,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,KC,True,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,13,K,PIT,True,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,13,K,BUF,False,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,13,K,BUF,False,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,13,K,NE,True,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,13,K,CLE,True,2017
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,LAC,13,K,CLE,True,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,13,K,PHI,True,2017
Chris Boswell,4,4,100.0,52,0,1,0,2,1,3,3,1,19.0,51.0,PIT,14,K,BAL,True,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,BAL,True,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,BAL,True,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,BAL,True,2017
Robbie Gould,4,4,100.0,52,0,1,1,1,1,2,2,1,17.0,22.5,SF,14,K,HOU,False,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,HOU,False,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,HOU,False,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,HOU,False,2017
Harrison Butker,4,4,100.0,53,0,1,1,1,1,2,2,1,17.0,76.6,KC,14,K,LV,True,2017
Josh Lambo,3,3,100.0,51,0,0,2,0,1,3,3,1,14.0,3.2,FA,14,K,,,2017
Phil Dawson,4,5,80.0,47,0,1,2,1,0,0,0,1,13.0,0.1,FA,14,K,,,2017
Travis Coons,3,3,100.0,36,0,1,2,0,0,3,3,1,12.0,1.1,FA,14,K,,,2017
Matt Bryant,2,2,100.0,52,0,1,0,0,1,2,2,1,10.0,1.1,FA,14,K,,,2017
Cody Parkey,2,2,100.0,44,0,0,1,1,0,3,3,1,10.0,0.4,FA,14,K,,,2017
Mike Nugent,2,2,100.0,34,0,1,1,0,0,3,4,1,9.0,1.0,FA,14,K,,,2017
Stephen Gostkowski,2,2,100.0,46,0,0,1,1,0,2,2,1,9.0,0.1,FA,14,K,,,2017
Dan Bailey,1,3,33.3,21,0,1,0,0,0,3,4,1,6.0,0.0,FA,14,K,,,2017
Blair Walsh,1,2,50.0,28,0,1,0,0,0,3,3,1,6.0,0.1,FA,14,K,,,2017
Aldrick Rosas,1,1,100.0,39,0,0,1,0,0,1,1,1,4.0,1.8,FA,14,K,,,2017
Patrick Murray,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,1.0,FA,14,K,,,2017
Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,0.0,FA,14,K,,,2017
Nick Rose,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,0.0,FA,14,K,,,2017
Adam Vinatieri,0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,0.2,FA,14,K,,,2017
Chandler Catanzaro,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,FA,14,K,,,2017
Jake Elliott,3,3,100.0,41,0,1,1,1,0,4,4,1,14.0,22.5,PHI,14,K,LAR,False,2017
Brandon McManus,3,4,75.0,53,0,0,1,1,1,2,2,1,14.0,44.3,DEN,14,K,NYJ,True,2017
Kai Forbath,3,4,75.0,30,0,2,1,0,0,1,1,1,10.0,3.0,LAR,14,K,PHI,True,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,14,K,PHI,True,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,14,K,PHI,True,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,14,K,PHI,True,2017
Justin Tucker,1,1,100.0,47,0,0,0,1,0,5,5,1,9.0,98.0,BAL,14,K,PIT,False,2017
Graham Gano,1,1,100.0,41,0,0,0,1,0,4,4,1,8.0,31.4,NYG,14,K,DAL,True,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,14,K,DAL,True,2017
Matt Prater,1,1,100.0,46,0,0,0,1,0,3,3,1,7.0,52.8,ARI,14,K,TEN,True,2017
Ka'imi Fairbairn,1,2,50.0,55,0,0,0,0,1,1,2,1,6.0,0.8,HOU,14,K,SF,True,2017
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,74.2,DAL,14,K,NYG,False,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,14,K,NYG,False,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,14,K,NYG,False,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,14,K,NYG,False,2017
Wil Lutz,1,1,100.0,34,0,0,1,0,0,2,2,1,5.0,3.3,NO,14,K,ATL,False,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,14,K,ATL,False,2017
Mason Crosby,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,40.7,GB,14,K,CLE,False,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,14,K,CLE,False,2017
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,2.6,CAR,14,K,MIN,True,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,14,K,MIN,True,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,14,K,MIN,True,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,14,K,MIN,True,2017
Randy Bullock,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,10.8,TEN,14,K,ARI,False,2017
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,TEN,14,K,ARI,False,2017
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,14,K,ARI,False,2017
Ryan Succop,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,57.4,TB,14,K,DET,True,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,14,K,DET,True,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,14,K,DET,True,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,14,K,MIA,False,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,14,K,MIA,False,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,14,K,NO,True,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,14,K,NO,True,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,14,K,NO,True,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,14,K,KC,False,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,14,K,NE,True,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,14,K,NE,True,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,14,K,DEN,False,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,14,K,DEN,False,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,DEN,False,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,DEN,False,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,DEN,False,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,14,K,TB,False,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,14,K,TB,False,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,14,K,CHI,True,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,14,K,CAR,False,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,14,K,BUF,False,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,14,K,BUF,False,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,14,K,BUF,False,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,14,K,LAC,False,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,14,K,LAC,False,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,14,K,LAC,False,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,14,K,LAC,False,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,14,K,WAS,True,2017
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,LAC,14,K,WAS,True,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,14,K,GB,True,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,14,K,GB,True,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,14,K,GB,True,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,14,K,SEA,True,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,14,K,IND,True,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,14,K,CIN,False,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,14,K,JAC,False,2017
Robbie Gould,6,6,100.0,50,0,1,1,3,1,1,1,1,24.0,22.5,SF,15,K,TEN,True,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,TEN,True,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,TEN,True,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,TEN,True,2017
Phil Dawson,5,5,100.0,40,1,0,3,1,0,0,0,1,16.0,0.1,FA,15,K,,,2017
Cody Parkey,3,3,100.0,41,0,2,0,1,0,1,1,1,11.0,0.4,FA,15,K,,,2017
Josh Lambo,1,1,100.0,38,0,0,1,0,0,6,6,1,9.0,3.2,FA,15,K,,,2017
Dan Bailey,2,2,100.0,45,1,0,0,1,0,2,2,1,9.0,0.0,FA,15,K,,,2017
Adam Vinatieri,2,2,100.0,45,0,0,1,1,0,1,1,1,8.0,0.2,FA,15,K,,,2017
Stephen Gostkowski,2,2,100.0,46,0,0,1,1,0,1,2,1,8.0,0.1,FA,15,K,,,2017
Matt Bryant,1,2,50.0,57,0,0,0,0,1,3,3,1,8.0,1.1,FA,15,K,,,2017
Chandler Catanzaro,2,2,100.0,29,0,2,0,0,0,1,1,1,7.0,0.0,FA,15,K,,,2017
Stephen Hauschka,1,1,100.0,34,0,0,1,0,0,3,3,1,6.0,0.0,FA,15,K,,,2017
Mike Nugent,1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,1.0,FA,15,K,,,2017
Aldrick Rosas,1,2,50.0,28,0,1,0,0,0,2,3,1,5.0,1.8,FA,15,K,,,2017
Patrick Murray,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,1.0,FA,15,K,,,2017
Blair Walsh,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,0.1,FA,15,K,,,2017
Travis Coons,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,1.1,FA,15,K,,,2017
Ryan Succop,3,3,100.0,50,0,0,1,1,1,2,2,1,14.0,57.4,TB,15,K,ATL,True,2017
