player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,16,K,NYJ,False,2020
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,16,K,NYJ,False,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,16,K,NYJ,False,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,16,K,CLE,True,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,16,K,CLE,True,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,CLE,True,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,CLE,True,2020
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,CLE,True,2020
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,16,K,WAS,False,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,16,K,WAS,False,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,16,K,WAS,False,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,16,K,WAS,False,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,16,K,HOU,False,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,IND,True,2020
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,IND,True,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,IND,True,2020
Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,51.0,PIT,16,K,IND,True,2020
Ka'imi Fairbairn,4,4,100.0,51,0,2,0,1,1,2,3,1,17.0,0.8,HOU,17,K,TEN,True,2020
Greg Zuerlein,4,4,100.0,57,0,0,2,1,1,1,1,1,16.0,74.2,DAL,17,K,NYG,False,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,17,K,NYG,False,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,17,K,NYG,False,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,17,K,NYG,False,2020
Ryan Succop,3,3,100.0,38,0,2,1,0,0,5,5,1,14.0,57.4,TB,17,K,ATL,True,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,17,K,ATL,True,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,17,K,ATL,True,2020
Sam Sloman,2,2,100.0,47,0,0,1,1,0,5,5,1,12.0,0.0,PIT,17,K,CLE,False,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CLE,False,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CLE,False,2020
Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,51.0,PIT,17,K,CLE,False,2020
Matthew Wright,3,3,100.0,46,0,1,0,2,0,1,1,1,12.0,0.2,JAC,17,K,IND,False,2020
Tristan Vizcaino,3,3,100.0,47,0,0,2,1,0,2,2,1,12.0,0.8,FA,17,K,,,2020
Dan Bailey,1,2,50.0,23,0,1,0,0,0,4,5,1,7.0,0.0,FA,17,K,,,2020
Cody Parkey,1,1,100.0,23,0,1,0,0,0,3,3,1,6.0,0.4,FA,17,K,,,2020
Aldrick Rosas,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,1.8,FA,17,K,,,2020
Mike Nugent,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,FA,17,K,,,2020
Brandon McManus,3,6,50.0,37,0,2,1,0,0,2,2,1,11.0,44.3,DEN,17,K,LV,True,2020
Cairo Santos,3,3,100.0,30,0,2,1,0,0,1,1,1,10.0,2.1,CHI,17,K,GB,True,2020
Wil Lutz,2,2,100.0,48,0,0,1,1,0,3,4,1,10.0,3.3,NO,17,K,CAR,False,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,17,K,CAR,False,2020
Dustin Hopkins,2,2,100.0,42,0,0,0,2,0,2,2,1,10.0,14.5,LAC,17,K,KC,False,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,17,K,KC,False,2020
Matt Gay,3,3,100.0,34,0,2,1,0,0,1,1,1,10.0,89.8,LAR,17,K,ARI,True,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,17,K,ARI,True,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,17,K,ARI,True,2020
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,17,K,ARI,True,2020
Jason Sanders,2,2,100.0,49,0,0,1,1,0,2,2,1,9.0,22.6,MIA,17,K,BUF,False,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,17,K,BUF,False,2020
Younghoe Koo,2,2,100.0,22,0,2,0,0,0,3,3,1,9.0,40.9,ATL,17,K,TB,False,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,17,K,TB,False,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,17,K,TB,False,2020
Justin Tucker,1,1,100.0,34,0,0,1,0,0,5,5,1,8.0,98.0,BAL,17,K,CIN,False,2020
Tyler Bass,0,0,0.0,0,0,0,0,0,0,8,8,1,8.0,84.8,BUF,17,K,MIA,True,2020
Jason Myers,2,2,100.0,36,0,0,2,0,0,2,3,1,8.0,22.1,SEA,17,K,SF,False,2020
Rodrigo Blankenship,2,4,50.0,24,0,2,0,0,0,2,2,1,8.0,4.1,IND,17,K,JAC,True,2020
Michael Badgley,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,19.9,IND,17,K,JAC,True,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,17,K,JAC,True,2020
Graham Gano,1,1,100.0,50,0,0,0,0,1,2,3,1,7.0,31.4,NYG,17,K,DAL,True,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,17,K,DAL,True,2020
Matt Prater,1,1,100.0,54,0,0,0,0,1,2,3,1,7.0,52.8,ARI,17,K,LAR,False,2020
Daniel Carlson,1,1,100.0,33,0,0,1,0,0,3,3,1,6.0,74.3,LV,17,K,DEN,False,2020
Mason Crosby,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,40.7,GB,17,K,CHI,False,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,17,K,CHI,False,2020
Nick Folk,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,81.8,NE,17,K,NYJ,True,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,17,K,NYJ,True,2020
Harrison Butker,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,76.6,KC,17,K,LAC,True,2020
Austin Seibert,1,1,100.0,38,0,0,1,0,0,0,0,1,3.0,0.1,DET,17,K,MIN,True,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,17,K,MIN,True,2020
Jake Elliott,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,22.5,PHI,17,K,WAS,True,2020
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,7.1,CLE,17,K,PIT,True,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,17,K,PIT,True,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,17,K,PIT,True,2020
Joey Slye,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.6,WAS,17,K,PHI,False,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,17,K,PHI,False,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,17,K,PHI,False,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,17,K,PHI,False,2020
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,17,K,HOU,False,2020
Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,10.8,TEN,17,K,HOU,False,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,17,K,HOU,False,2020
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,17,K,NO,True,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,17,K,NO,True,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,17,K,NO,True,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,17,K,NO,True,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,17,K,NE,False,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,17,K,NE,False,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,NE,False,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,NE,False,2020
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,NE,False,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,17,K,DET,False,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,17,K,BAL,True,2020
Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,SF,17,K,SEA,True,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,SEA,True,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,SEA,True,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,SEA,True,2020
