player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Harrison Butker,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,76.6,KC,15,K,LAC,True,2018
Jason Myers,1,1,100.0,26,0,1,0,0,0,1,3,1,4.0,22.1,SEA,15,K,SF,False,2018
Michael Badgley,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,19.9,IND,15,K,DAL,True,2018
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,15,K,DAL,True,2018
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,15,K,DAL,True,2018
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.6,CAR,15,K,NO,True,2018
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,15,K,NO,True,2018
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,15,K,NO,True,2018
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,15,K,NO,True,2018
Matt Prater,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,52.8,ARI,15,K,ATL,False,2018
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,15,K,PIT,False,2018
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,15,K,PIT,False,2018
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,15,K,HOU,True,2018
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,15,K,HOU,True,2018
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,HOU,True,2018
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,HOU,True,2018
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,HOU,True,2018
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,15,K,ARI,True,2018
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,15,K,ARI,True,2018
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,15,K,ARI,True,2018
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,15,K,JAC,False,2018
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,15,K,JAC,False,2018
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,15,K,JAC,False,2018
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,15,K,JAC,False,2018
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,15,K,BUF,False,2018
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,15,K,BUF,False,2018
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,15,K,LV,True,2018
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,15,K,DEN,False,2018
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,15,K,DEN,False,2018
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,15,K,DEN,False,2018
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,15,K,WAS,True,2018
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,15,K,DET,True,2018
Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,31.4,NYG,15,K,TEN,True,2018
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,15,K,TEN,True,2018
Dustin Hopkins,3,3,100.0,50,0,0,0,2,1,1,1,1,14.0,14.5,LAC,16,K,BAL,True,2018
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,16,K,BAL,True,2018
Harrison Butker,3,3,100.0,54,0,1,1,0,1,2,2,1,13.0,76.6,KC,16,K,SEA,False,2018
Mason Crosby,3,3,100.0,42,0,1,1,1,0,3,3,1,13.0,40.7,GB,16,K,NYJ,False,2018
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,16,K,NYJ,False,2018
Justin Tucker,3,5,60.0,56,0,1,1,0,1,1,1,1,12.0,98.0,BAL,16,K,LAC,False,2018
Daniel Carlson,2,2,100.0,45,0,0,0,2,0,3,3,1,11.0,74.3,LV,16,K,DEN,True,2018
Matt Prater,3,3,100.0,48,0,0,1,2,0,0,0,1,11.0,52.8,ARI,16,K,LAR,True,2018
Brett Maher,2,2,100.0,59,0,1,0,0,1,3,3,1,11.0,1.9,NO,16,K,PIT,True,2018
Wil Lutz,1,2,50.0,43,0,0,0,1,0,4,4,1,8.0,3.3,NO,16,K,PIT,True,2018
Aldrick Rosas,2,2,100.0,40,0,1,0,1,0,3,3,1,10.0,1.8,FA,16,K,,,2018
Dan Bailey,2,2,100.0,29,0,2,0,0,0,3,3,1,9.0,0.0,FA,16,K,,,2018
Sebastian Janikowski,1,2,50.0,28,0,1,0,0,0,5,5,1,8.0,20.0,FA,16,K,,,2018
Stephen Hauschka,2,3,66.7,41,0,0,1,1,0,0,0,1,7.0,0.0,FA,16,K,,,2018
Stephen Gostkowski,1,1,100.0,24,0,1,0,0,0,3,3,1,6.0,0.1,FA,16,K,,,2018
Chandler Catanzaro,1,1,100.0,50,0,0,0,0,1,1,1,1,6.0,0.0,FA,16,K,,,2018
Matt Bryant,1,1,100.0,39,0,0,1,0,0,3,3,1,6.0,1.1,FA,16,K,,,2018
Adam Vinatieri,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,0.2,FA,16,K,,,2018
Cody Parkey,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,0.4,FA,16,K,,,2018
Cairo Santos,2,3,66.7,45,0,0,1,1,0,2,2,1,9.0,2.1,CHI,16,K,SF,False,2018
Chris Boswell,2,2,100.0,49,0,0,1,1,0,2,2,1,9.0,51.0,PIT,16,K,NO,False,2018
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,NO,False,2018
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,NO,False,2018
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,NO,False,2018
Robbie Gould,3,3,100.0,33,0,1,2,0,0,0,0,1,9.0,22.5,SF,16,K,CHI,True,2018
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,CHI,True,2018
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,CHI,True,2018
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,CHI,True,2018
Jake Elliott,2,2,100.0,47,0,0,1,1,0,2,3,1,9.0,22.5,PHI,16,K,HOU,True,2018
Jason Myers,1,2,50.0,33,0,0,1,0,0,5,5,1,8.0,22.1,SEA,16,K,KC,True,2018
Ryan Succop,2,2,100.0,42,0,0,1,1,0,1,2,1,8.0,57.4,TB,16,K,DAL,False,2018
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,16,K,DAL,False,2018
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,16,K,DAL,False,2018
Greg Joseph,2,2,100.0,37,0,0,2,0,0,2,3,1,8.0,69.1,MIN,16,K,DET,False,2018
Greg Zuerlein,1,2,50.0,21,0,1,0,0,0,4,4,1,7.0,74.2,DAL,16,K,TB,True,2018
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,16,K,TB,True,2018
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,16,K,TB,True,2018
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,16,K,TB,True,2018
Randy Bullock,1,1,100.0,51,0,0,0,0,1,1,1,1,6.0,10.8,TEN,16,K,WAS,True,2018
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,16,K,WAS,True,2018
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,16,K,WAS,True,2018
Ka'imi Fairbairn,1,1,100.0,30,0,0,1,0,0,3,4,1,6.0,0.8,HOU,16,K,PHI,False,2018
Kai Forbath,1,2,50.0,26,0,1,0,0,0,2,2,1,5.0,3.0,LAR,16,K,ARI,False,2018
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,16,K,ARI,False,2018
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,16,K,ARI,False,2018
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,16,K,ARI,False,2018
Michael Badgley,1,1,100.0,38,0,0,1,0,0,1,1,1,4.0,19.9,IND,16,K,NYG,True,2018
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,16,K,NYG,True,2018
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,16,K,NYG,True,2018
Zane Gonzalez,1,2,50.0,36,0,0,1,0,0,0,1,1,3.0,2.6,CAR,16,K,ATL,True,2018
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,16,K,ATL,True,2018
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,16,K,ATL,True,2018
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,16,K,ATL,True,2018
Brandon McManus,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,44.3,DEN,16,K,LV,False,2018
Jason Sanders,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,22.6,MIA,16,K,JAC,True,2018
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,16,K,JAC,True,2018
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,16,K,TEN,False,2018
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,16,K,TEN,False,2018
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,16,K,TEN,False,2018
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,16,K,TEN,False,2018
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,16,K,CAR,False,2018
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,16,K,CAR,False,2018
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,16,K,CAR,False,2018
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,16,K,BUF,True,2018
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,16,K,BUF,True,2018
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,16,K,GB,True,2018
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,16,K,GB,True,2018
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,GB,True,2018
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,GB,True,2018
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,GB,True,2018
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,16,K,MIN,True,2018
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,16,K,MIN,True,2018
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,16,K,CLE,False,2018
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,16,K,CIN,True,2018
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,16,K,CIN,True,2018
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,16,K,CIN,True,2018
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,16,K,MIA,False,2018
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,16,K,NE,False,2018
Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,31.4,NYG,16,K,IND,False,2018
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,16,K,IND,False,2018
Justin Tucker,4,4,100.0,44,0,1,2,1,0,2,2,1,15.0,98.0,BAL,17,K,CLE,True,2018
Zane Gonzalez,3,3,100.0,55,0,0,1,0,2,1,1,1,14.0,2.6,CAR,17,K,NO,False,2018
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,17,K,NO,False,2018
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,17,K,NO,False,2018
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,17,K,NO,False,2018
Greg Zuerlein,2,2,100.0,51,0,1,0,0,1,6,6,1,14.0,74.2,DAL,17,K,NYG,False,2018
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,17,K,NYG,False,2018
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,17,K,NYG,False,2018
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,17,K,NYG,False,2018
Matt Prater,1,1,100.0,43,0,0,0,1,0,4,4,1,12.3,52.8,ARI,17,K,SEA,False,2018
Adam Vinatieri,2,2,100.0,53,0,1,0,0,1,3,4,1,11.0,0.2,FA,17,K,,,2018
Chandler Catanzaro,2,2,100.0,51,0,1,0,0,1,3,4,1,11.0,0.0,FA,17,K,,,2018
Matt Bryant,2,2,100.0,49,0,0,1,1,0,4,4,1,11.0,1.1,FA,17,K,,,2018
Matt McCrane,3,3,100.0,47,0,0,2,1,0,1,1,1,11.0,0.0,FA,17,K,,,2018
Sebastian Janikowski,2,2,100.0,42,0,0,1,1,0,3,3,1,10.0,20.0,FA,17,K,,,2018
Aldrick Rosas,2,2,100.0,48,0,0,1,1,0,3,3,1,10.0,1.8,FA,17,K,,,2018
Stephen Gostkowski,1,1,100.0,38,0,0,1,0,0,5,5,1,8.0,0.1,FA,17,K,,,2018
Stephen Hauschka,0,1,0.0,0,0,0,0,0,0,6,6,1,6.0,0.0,FA,17,K,,,2018
Dan Bailey,1,1,100.0,45,0,0,0,1,0,1,1,1,5.0,0.0,FA,17,K,,,2018
Cody Parkey,1,1,100.0,42,0,0,0,1,0,1,2,1,5.0,0.4,FA,17,K,,,2018
Cairo Santos,2,2,100.0,45,0,0,1,1,0,2,2,1,9.0,2.1,CHI,17,K,MIN,False,2018
Randy Bullock,2,2,100.0,49,0,0,1,1,0,1,1,1,8.0,10.8,TEN,17,K,IND,True,2018
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,17,K,IND,True,2018
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,17,K,IND,True,2018
Ka'imi Fairbairn,2,2,100.0,24,0,2,0,0,0,2,2,1,8.0,0.8,HOU,17,K,JAC,True,2018
Robbie Gould,1,1,100.0,30,0,0,1,0,0,3,3,1,6.0,22.5,SF,17,K,LAR,False,2018
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,LAR,False,2018
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,LAR,False,2018
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,LAR,False,2018
Greg Joseph,1,2,50.0,35,0,0,1,0,0,3,3,1,6.0,69.1,MIN,17,K,CHI,True,2018
Jake Elliott,1,1,100.0,33,0,0,1,0,0,3,3,1,6.0,22.5,PHI,17,K,WAS,False,2018
Ryan Succop,1,1,100.0,38,0,0,1,0,0,2,2,1,5.0,57.4,TB,17,K,ATL,True,2018
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,17,K,ATL,True,2018
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,17,K,ATL,True,2018
Jason Sanders,1,1,100.0,29,0,1,0,0,0,2,2,1,5.0,22.6,MIA,17,K,BUF,False,2018
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,17,K,BUF,False,2018
Daniel Carlson,1,1,100.0,50,0,0,0,0,1,0,0,1,5.0,74.3,LV,17,K,KC,False,2018
Harrison Butker,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,76.6,KC,17,K,LV,True,2018
Jason Myers,1,1,100.0,40,0,0,0,1,0,0,0,1,4.0,22.1,SEA,17,K,ARI,True,2018
Brett Maher,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,1.9,NO,17,K,CAR,True,2018
Wil Lutz,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,3.3,NO,17,K,CAR,True,2018
Michael Badgley,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,19.9,IND,17,K,TEN,False,2018
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,17,K,TEN,False,2018
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,17,K,TEN,False,2018
Kai Forbath,1,1,100.0,25,0,1,0,0,0,0,0,1,3.0,3.0,LAR,17,K,SF,True,2018
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,17,K,SF,True,2018
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,17,K,SF,True,2018
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,17,K,SF,True,2018
Brandon McManus,1,1,100.0,28,0,1,0,0,0,0,0,1,3.0,44.3,DEN,17,K,LAC,True,2018
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,17,K,BAL,False,2018
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,17,K,BAL,False,2018
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,17,K,BAL,False,2018
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,17,K,GB,False,2018
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,17,K,GB,False,2018
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,17,K,HOU,False,2018
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,17,K,DEN,False,2018
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,14.5,LAC,17,K,DEN,False,2018
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,17,K,PHI,True,2018
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,17,K,PHI,True,2018
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,17,K,PHI,True,2018
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,17,K,PHI,True,2018
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,17,K,TB,False,2018
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,17,K,TB,False,2018
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,17,K,TB,False,2018
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,17,K,NE,False,2018
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,17,K,NE,False,2018
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,NE,False,2018
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,NE,False,2018
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,NE,False,2018
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,17,K,PIT,False,2018
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,17,K,NYJ,True,2018
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,17,K,NYJ,True,2018
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CIN,True,2018
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CIN,True,2018
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CIN,True,2018
Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,51.0,PIT,17,K,CIN,True,2018
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,17,K,MIA,True,2018
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,17,K,DET,True,2018
Mason Crosby,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,40.7,GB,17,K,DET,True,2018
Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,31.4,NYG,17,K,DAL,True,2018
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,17,K,DAL,True,2018
