player,position,team,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,opponent,home
Travis Kelce,TE,KC,1.0,59.0,91.0,0.0,15.0,8.0,15.0,9.0,15.3,13,2019,5.0,9.0,90.0,18.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,LV,True
Blake Bell,TE,KC,1.0,34.0,52.0,0.0,3.0,0.0,3.0,0.0,0.0,13,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,True
James Winchester,TE,KC,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,True
Zach Ertz,TE,PHI,1.0,51.0,72.0,0.0,12.0,6.0,12.0,2.4,4.7,13,2019,,,,,,,,,,,,MIA,False
Dallas Goedert,TE,PHI,1.0,39.0,55.0,0.0,18.0,15.0,18.0,6.6,16.9,13,2019,6.0,7.0,66.0,11.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,MIA,False
Tyler Eifert,TE,CIN,1.0,24.0,37.0,0.0,8.0,4.0,8.0,1.2,5.0,13,2019,,,,,,,,,,,,NYJ,True
C.J. Uzomah,TE,CIN,1.0,47.0,72.0,0.0,13.0,11.0,13.0,5.1,10.9,13,2019,5.0,6.0,51.0,10.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,True
Mason Schreck,TE,CIN,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,True
Clark Harris,TE,CIN,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,True
Vance McDonald,TE,PIT,1.0,48.0,86.0,0.0,6.0,6.0,6.0,2.1,4.4,13,2019,,,,,,,,,,,,CLE,True
Nick Vannett,TE,PIT,1.0,22.0,39.0,0.0,5.0,5.0,5.0,0.7,3.2,13,2019,,,,,,,,,,,,CLE,True
Jace Sternberger,TE,PIT,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,True
Ryan Griffin,TE,NYJ,1.0,60.0,83.0,0.0,12.0,8.0,12.0,3.0,5.0,13,2019,5.0,7.0,30.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Daniel Brown,TE,NYJ,1.0,10.0,14.0,0.0,10.0,10.0,10.0,0.9,9.0,13,2019,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Trevon Wesco,TE,NYJ,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Tyler Kroft,TE,NYJ,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Demetrius Harris,TE,CLE,1.0,40.0,61.0,0.0,10.0,3.0,10.0,2.3,5.8,13,2019,,,,,,,,,,,,PIT,False
Ricky Seals-Jones,TE,CLE,1.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,PIT,False
Stephen Carlson,TE,CLE,1.0,17.0,26.0,0.0,12.0,12.0,12.0,2.8,16.5,13,2019,2.0,2.0,28.0,14.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,PIT,False
Jack Doyle,TE,IND,1.0,66.0,94.0,0.0,17.0,9.0,17.0,13.3,20.2,13,2019,6.0,11.0,73.0,12.2,21.0,1.0,1.0,0.0,0.0,0.0,0.0,TEN,True
Ross Travis,TE,IND,1.0,12.0,17.0,0.0,25.0,17.0,25.0,1.1,9.2,13,2019,,,,,,,,,,,,TEN,True
Mo Alie-Cox,TE,IND,1.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,True
Logan Thomas,TE,DET,1.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,CHI,True
Jesse James,TE,DET,1.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,CHI,True
T.J. Hockenson,TE,DET,1.0,43.0,57.0,0.0,26.0,14.0,26.0,1.8,4.2,13,2019,6.0,11.0,18.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,True
Isaac Nauta,TE,DET,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,CHI,True
Jordan Thomas,TE,DET,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,True
Cameron Brate,TE,TB,1.0,27.0,36.0,0.0,4.0,4.0,4.0,0.5,1.9,13,2019,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,False
O.J. Howard,TE,TB,1.0,61.0,81.0,0.0,10.0,8.0,10.0,6.1,10.0,13,2019,5.0,6.0,61.0,12.2,25.0,2.0,0.0,0.0,0.0,0.0,0.0,JAC,False
Tanner Hudson,TE,TB,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,JAC,False
Darren Fells,TE,HOU,1.0,41.0,72.0,0.0,7.0,5.0,7.0,8.3,20.2,13,2019,,,,,,,,,,,,NE,True
Jordan Thomas,TE,HOU,1.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,NE,True
Jordan Akins,TE,HOU,1.0,31.0,54.0,0.0,3.0,3.0,3.0,1.9,6.1,13,2019,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Maxx Williams,TE,ARI,1.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Darrell Daniels,TE,ARI,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Zach Ertz,TE,ARI,1.0,,,,,,,2.4,,13,2019,3.0,6.0,24.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Demetrius Harris,TE,ARI,1.0,,,,,,,2.3,,13,2019,1.0,4.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Clive Walford,TE,MIA,1.0,11.0,15.0,0.0,9.0,0.0,9.0,0.0,0.0,13,2019,,,,,,,,,,,,PHI,True
Mike Gesicki,TE,MIA,1.0,53.0,74.0,0.0,13.0,9.0,13.0,13.9,26.2,13,2019,5.0,7.0,79.0,15.8,21.0,2.0,1.0,0.0,0.0,0.0,0.0,PHI,True
Durham Smythe,TE,MIA,1.0,36.0,50.0,0.0,8.0,6.0,8.0,1.3,3.6,13,2019,2.0,3.0,13.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,True
Carson Meier,TE,MIA,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,True
Nick O'Leary,TE,JAC,1.0,47.0,69.0,0.0,9.0,2.0,9.0,0.6,1.3,13,2019,,,,,,,,,,,,TB,True
Charles Jones,TE,JAC,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,TB,True
Jacob Hollister,TE,JAC,1.0,,,,,,,4.4,,13,2019,6.0,8.0,44.0,7.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,True
Chris Manhertz,TE,JAC,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,True
Nick Boyle,TE,BAL,1.0,59.0,92.0,0.0,3.0,2.0,3.0,0.4,0.7,13,2019,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Mark Andrews,TE,BAL,1.0,28.0,44.0,0.0,21.0,11.0,21.0,11.0,39.3,13,2019,3.0,6.0,50.0,16.7,20.0,1.0,1.0,0.0,0.0,0.0,0.0,SF,True
Hayden Hurst,TE,BAL,1.0,23.0,36.0,0.0,17.0,13.0,17.0,2.1,9.1,13,2019,,,,,,,,,,,,SF,True
MyCole Pruitt,TE,TEN,1.0,26.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,False
Jonnu Smith,TE,TEN,1.0,51.0,86.0,0.0,4.0,4.0,4.0,0.0,0.0,13,2019,,,,,,,,,,,,IND,False
Anthony Firkser,TE,TEN,1.0,19.0,32.0,0.0,21.0,16.0,21.0,2.2,11.6,13,2019,3.0,4.0,22.0,7.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,False
Tyler Higbee,TE,LAR,1.0,72.0,91.0,0.0,11.0,10.0,11.0,16.7,23.2,13,2019,7.0,8.0,107.0,15.3,26.0,4.0,1.0,0.0,0.0,0.0,0.0,ARI,False
Johnny Mundt,TE,LAR,1.0,23.0,29.0,0.0,4.0,0.0,4.0,0.0,0.0,13,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Matthew Orzech,TE,LAR,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
J.P. Holtz,TE,CHI,1.0,28.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Jesper Horsted,TE,CHI,1.0,6.0,9.0,0.0,17.0,17.0,17.0,7.8,130.0,13,2019,1.0,1.0,18.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,DET,False
Jimmy Graham,TE,CHI,1.0,,,,,,,1.6,,13,2019,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Patrick Scales,TE,CHI,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Beau Brinkley,TE,CHI,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Jesse James,TE,CHI,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Jeremy Sprinkle,TE,WAS,1.0,49.0,77.0,0.0,8.0,4.0,8.0,3.6,7.3,13,2019,,,,,,,,,,,,CAR,False
Hale Hentges,TE,WAS,1.0,30.0,47.0,0.0,3.0,0.0,3.0,0.0,0.0,13,2019,,,,,,,,,,,,CAR,False
Ricky Seals-Jones,TE,WAS,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,False
Logan Thomas,TE,WAS,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,False
Jacob Hollister,TE,SEA,1.0,61.0,81.0,0.0,13.0,10.0,13.0,4.4,7.2,13,2019,,,,,,,,,,,,MIN,True
Tyrone Swoopes,TE,SEA,1.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,MIN,True
Tyler Ott,TE,SEA,1.0,,,,,,,0.0,,13,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,True
Troy Fumagalli,TE,DEN,1.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,LAC,True
Noah Fant,TE,DEN,1.0,40.0,71.0,0.0,8.0,3.0,8.0,0.5,1.3,13,2019,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,True
Andrew Beck,TE,DEN,1.0,16.0,29.0,0.0,6.0,6.0,6.0,1.1,6.9,13,2019,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,True
Jaeden Graham,TE,ATL,1.0,53.0,58.0,0.0,8.0,8.0,8.0,10.1,19.1,13,2019,4.0,4.0,41.0,10.3,23.0,1.0,1.0,0.0,0.0,0.0,0.0,NO,True
Carson Meier,TE,ATL,1.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2019,,,,,,,,,,,,NO,True
Hayden Hurst,TE,ATL,1.0,,,,,,,2.1,,13,2019,3.0,4.0,21.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,True
Kaden Smith,TE,NYG,1.0,60.0,91.0,0.0,13.0,10.0,13.0,7.0,11.7,13,2019,6.0,8.0,70.0,11.7,32.0,1.0,0.0,0.0,0.0,0.0,0.0,GB,True
Kyle Rudolph,TE,NYG,1.0,,,,,,,11.0,,13,2019,4.0,6.0,50.0,12.5,19.0,0.0,1.0,0.0,0.0,0.0,0.0,GB,True
Benjamin Watson,TE,NE,1.0,32.0,48.0,0.0,9.0,3.0,9.0,0.7,2.2,14,2019,,,,,,,,,,,,KC,True
Matt LaCosse,TE,NE,1.0,53.0,80.0,0.0,8.0,4.0,8.0,1.4,2.6,14,2019,,,,,,,,,,,,KC,True
Hunter Henry,TE,NE,1.0,,,,,,,9.9,,14,2019,2.0,4.0,39.0,19.5,30.0,1.0,1.0,0.0,0.0,0.0,0.0,KC,True
Jonnu Smith,TE,NE,1.0,,,,,,,8.9,,14,2019,3.0,4.0,29.0,9.7,17.0,0.0,1.0,0.0,0.0,0.0,0.0,KC,True
Troy Fumagalli,TE,NE,1.0,,,,,,,0.3,,14,2019,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,True
Jared Cook,TE,NO,1.0,8.0,11.0,0.0,25.0,25.0,25.0,18.4,230.0,14,2019,,,,,,,,,,,,SF,True
Josh Hill,TE,NO,1.0,62.0,86.0,0.0,5.0,3.0,5.0,6.4,10.3,14,2019,,,,,,,,,,,,SF,True
Nick Vannett,TE,NO,1.0,,,,,,,0.0,,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Zach Wood,TE,NO,1.0,,,,,,,0.0,,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Jason Witten,TE,DAL,1.0,56.0,77.0,0.0,13.0,9.0,13.0,3.7,6.6,14,2019,,,,,,,,,,,,CHI,False
Blake Jarwin,TE,DAL,1.0,22.0,30.0,0.0,32.0,27.0,32.0,5.0,22.7,14,2019,6.0,7.0,50.0,8.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,False
Dalton Schultz,TE,DAL,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,False
Jeremy Sprinkle,TE,DAL,1.0,,,,,,,0.0,,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,False
Marcedes Lewis,TE,GB,1.0,38.0,62.0,0.0,3.0,3.0,3.0,0.5,1.3,14,2019,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Jimmy Graham,TE,GB,1.0,31.0,51.0,0.0,16.0,10.0,16.0,4.9,15.8,14,2019,,,,,,,,,,,,WAS,True
Robert Tonyan,TE,GB,1.0,19.0,31.0,0.0,5.0,5.0,5.0,7.2,37.9,14,2019,1.0,1.0,12.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,WAS,True
Jace Sternberger,TE,GB,1.0,6.0,10.0,0.0,17.0,0.0,17.0,0.0,0.0,14,2019,,,,,,,,,,,,WAS,True
Isaac Nauta,TE,GB,1.0,,,,,,,0.3,,14,2019,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Kyle Rudolph,TE,MIN,1.0,46.0,64.0,0.0,4.0,4.0,4.0,1.1,2.4,14,2019,,,,,,,,,,,,DET,True
Tyler Conklin,TE,MIN,1.0,35.0,49.0,0.0,9.0,9.0,9.0,1.3,3.7,14,2019,3.0,3.0,13.0,4.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Irv Smith Jr.,TE,MIN,1.0,51.0,71.0,0.0,8.0,6.0,8.0,2.1,4.1,14,2019,3.0,4.0,21.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Luke Stocker,TE,MIN,1.0,,,,,,,0.0,,14,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Lance Kendricks,TE,LAC,1.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,,,,,,,,,,,,JAC,False
Virgil Green,TE,LAC,1.0,25.0,42.0,0.0,4.0,4.0,4.0,7.4,29.6,14,2019,,,,,,,,,,,,JAC,False
Hunter Henry,TE,LAC,1.0,36.0,60.0,0.0,11.0,6.0,11.0,9.9,27.5,14,2019,,,,,,,,,,,,JAC,False
Jared Cook,TE,LAC,1.0,,,,,,,18.4,,14,2019,2.0,2.0,64.0,32.0,38.0,2.0,2.0,0.0,0.0,0.0,0.0,JAC,False
Luke Stocker,TE,ATL,1.0,40.0,58.0,0.0,3.0,0.0,3.0,0.0,0.0,14,2019,,,,,,,,,,,,CAR,True
Austin Hooper,TE,ATL,1.0,44.0,64.0,0.0,14.0,5.0,14.0,3.2,7.3,14,2019,,,,,,,,,,,,CAR,True
Jaeden Graham,TE,ATL,1.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,True
Hayden Hurst,TE,ATL,1.0,,,,,,,13.3,,14,2019,3.0,3.0,73.0,24.3,61.0,1.0,1.0,0.0,0.0,0.0,0.0,CAR,True
Lee Smith,TE,BUF,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,,,,,,,,,,,,BAL,True
Tyler Kroft,TE,BUF,1.0,19.0,26.0,0.0,5.0,0.0,5.0,0.0,0.0,14,2019,,,,,,,,,,,,BAL,True
Dawson Knox,TE,BUF,1.0,54.0,74.0,0.0,7.0,2.0,7.0,3.7,6.9,14,2019,1.0,4.0,37.0,37.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,BAL,True
Derek Carrier,TE,LV,1.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,,,,,,,,,,,,TEN,True
Darren Waller,TE,LV,1.0,60.0,97.0,0.0,10.0,10.0,10.0,5.2,8.7,14,2019,,,,,,,,,,,,TEN,True
Foster Moreau,TE,LV,1.0,25.0,40.0,0.0,12.0,12.0,12.0,7.4,29.6,14,2019,,,,,,,,,,,,TEN,True
Foster Moreau,TE,LV,1.0,,,,,,,7.4,,14,2019,3.0,3.0,14.0,4.7,7.0,0.0,1.0,0.0,0.0,0.0,0.0,TEN,True
Darren Waller,TE,LV,1.0,,,,,,,5.2,,14,2019,6.0,6.0,72.0,12.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,TEN,True
Derek Carrier,TE,LV,1.0,,,,,,,0.0,,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,True
Garrett Celek,TE,SF,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,,,,,,,,,,,,NO,False
George Kittle,TE,SF,1.0,59.0,89.0,0.0,14.0,10.0,14.0,12.7,21.5,14,2019,6.0,8.0,67.0,11.2,39.0,2.0,1.0,0.0,0.0,0.0,0.0,NO,False
Ross Dwelley,TE,SF,1.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,False
Tanner Hudson,TE,SF,1.0,,,,,,,0.0,,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,False
Travis Kelce,TE,KC,1.0,76.0,97.0,1.0,12.0,11.0,13.0,11.0,14.5,14,2019,7.0,9.0,66.0,9.4,20.0,1.0,0.0,1.0,4.0,1.0,1.0,NE,False
Blake Bell,TE,KC,1.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,False
James Winchester,TE,KC,1.0,,,,,,,0.0,,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,False
Zach Ertz,TE,PHI,1.0,78.0,89.0,0.0,17.0,12.0,17.0,21.1,27.1,14,2019,,,,,,,,,,,,NYG,True
Joshua Perkins,TE,PHI,1.0,29.0,33.0,0.0,17.0,17.0,17.0,3.7,12.8,14,2019,,,,,,,,,,,,NYG,True
Dallas Goedert,TE,PHI,1.0,60.0,68.0,0.0,10.0,5.0,10.0,4.1,6.8,14,2019,3.0,6.0,41.0,13.7,28.0,1.0,0.0,0.0,0.0,0.0,0.0,NYG,True
Tyler Eifert,TE,CIN,1.0,34.0,47.0,0.0,12.0,12.0,12.0,4.9,14.4,14,2019,,,,,,,,,,,,CLE,False
C.J. Uzomah,TE,CIN,1.0,45.0,62.0,0.0,4.0,2.0,4.0,0.4,0.9,14,2019,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,False
Cethan Carter,TE,CIN,1.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,,,,,,,,,,,,CLE,False
Clark Harris,TE,CIN,1.0,,,,,,,0.0,,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,False
Vance McDonald,TE,PIT,1.0,31.0,53.0,0.0,3.0,3.0,3.0,0.3,1.0,14,2019,,,,,,,,,,,,ARI,False
Nick Vannett,TE,PIT,1.0,37.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,,,,,,,,,,,,ARI,False
Jace Sternberger,TE,PIT,1.0,,,,,,,0.0,,14,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Ryan Griffin,TE,NYJ,1.0,3.0,4.0,0.0,33.0,33.0,33.0,0.8,26.7,14,2019,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Daniel Brown,TE,NYJ,1.0,62.0,87.0,0.0,3.0,2.0,3.0,0.7,1.1,14,2019,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Trevon Wesco,TE,NYJ,1.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Tyler Kroft,TE,NYJ,1.0,,,,,,,0.0,,14,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Jack Doyle,TE,IND,1.0,49.0,78.0,0.0,12.0,4.0,12.0,2.7,5.5,14,2019,2.0,6.0,27.0,13.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,False
Ross Travis,TE,IND,1.0,5.0,8.0,0.0,20.0,20.0,20.0,0.1,2.0,14,2019,,,,,,,,,,,,TB,False
Mo Alie-Cox,TE,IND,1.0,16.0,25.0,0.0,6.0,6.0,6.0,0.8,5.0,14,2019,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,False
Logan Thomas,TE,DET,1.0,40.0,56.0,0.0,10.0,5.0,10.0,2.1,5.3,14,2019,,,,,,,,,,,,MIN,False
Jesse James,TE,DET,1.0,38.0,54.0,0.0,5.0,3.0,5.0,2.3,6.1,14,2019,,,,,,,,,,,,MIN,False
Isaac Nauta,TE,DET,1.0,6.0,8.0,0.0,17.0,17.0,17.0,0.3,5.0,14,2019,,,,,,,,,,,,MIN,False
Jordan Thomas,TE,DET,1.0,,,,,,,0.0,,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,False
Cameron Brate,TE,TB,1.0,24.0,30.0,0.0,17.0,17.0,17.0,9.0,37.5,14,2019,4.0,4.0,30.0,7.5,13.0,0.0,1.0,0.0,0.0,0.0,0.0,IND,True
O.J. Howard,TE,TB,1.0,68.0,86.0,0.0,7.0,6.0,7.0,7.3,10.7,14,2019,4.0,5.0,73.0,18.3,33.0,2.0,0.0,0.0,0.0,0.0,0.0,IND,True
Tanner Hudson,TE,TB,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,,,,,,,,,,,,IND,True
Darren Fells,TE,HOU,1.0,42.0,55.0,0.0,10.0,5.0,10.0,0.2,0.5,14,2019,,,,,,,,,,,,DEN,True
Jordan Thomas,TE,HOU,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,,,,,,,,,,,,DEN,True
Jordan Akins,TE,HOU,1.0,48.0,63.0,0.0,19.0,8.0,19.0,4.9,10.2,14,2019,4.0,9.0,49.0,12.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,True
Maxx Williams,TE,ARI,1.0,31.0,53.0,0.0,3.0,0.0,3.0,0.0,0.0,14,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,True
Darrell Daniels,TE,ARI,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,True
Zach Ertz,TE,ARI,1.0,,,,,,,21.1,,14,2019,9.0,13.0,91.0,10.1,30.0,2.0,2.0,0.0,0.0,0.0,0.0,PIT,True
Clive Walford,TE,MIA,1.0,33.0,46.0,0.0,0.0,0.0,0.0,0.4,1.2,14,2019,,,,,,,,,,,,NYJ,False
Mike Gesicki,TE,MIA,1.0,50.0,69.0,0.0,10.0,2.0,10.0,0.6,1.2,14,2019,1.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,False
Durham Smythe,TE,MIA,1.0,41.0,57.0,0.0,2.0,2.0,2.0,0.2,0.5,14,2019,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,False
Cethan Carter,TE,MIA,1.0,,,,,,,0.0,,14,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,False
Nick O'Leary,TE,JAC,1.0,45.0,68.0,0.0,11.0,9.0,11.0,9.0,20.0,14,2019,,,,,,,,,,,,LAC,True
Charles Jones,TE,JAC,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2019,,,,,,,,,,,,LAC,True
