player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Ito Smith,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,RB,7,2019,ATL,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Joe Mixon,17.0,66.0,3.9,13.0,0.0,0.0,4.0,4.0,11.0,2.8,1.0,0.0,1.0,13.7,RB,8,2019,CIN,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Giovani Bernard,3.0,31.0,10.3,25.0,1.0,0.0,2.0,2.0,14.0,7.0,0.0,0.0,1.0,4.5,RB,8,2019,CIN,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Jaylen Samuels,14.0,29.0,2.1,8.0,0.0,0.0,3.0,7.0,11.0,3.7,0.0,0.0,1.0,4.0,RB,10,2019,PIT,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Tony Brooks-James,6.0,11.0,1.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,RB,10,2019,PIT,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Tarik Cohen,9.0,39.0,4.3,12.0,0.0,0.0,5.0,6.0,35.0,7.0,1.0,0.0,1.0,13.4,RB,11,2019,CHI,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
David Montgomery,14.0,31.0,2.2,5.0,0.0,0.0,1.0,3.0,19.0,19.0,0.0,0.0,1.0,5.0,RB,11,2019,CHI,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Gus Edwards,14.0,55.0,3.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,RB,12,2019,BAL,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Justice Hill,8.0,27.0,3.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,RB,12,2019,BAL,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Kenyan Drake,13.0,31.0,2.4,9.0,0.0,0.0,2.0,5.0,20.0,10.0,0.0,0.0,1.0,5.1,RB,13,2019,ARI,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
David Johnson,4.0,15.0,3.8,9.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,2.4,RB,13,2019,ARI,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Chris Carson,15.0,76.0,5.1,13.0,0.0,0.0,3.0,4.0,15.0,5.0,0.0,0.0,1.0,9.1,RB,14,2019,SEA,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Rashaad Penny,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,0.0,0.0,1.0,1.6,RB,14,2019,SEA,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
C.J. Prosise,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,RB,14,2019,SEA,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Ezekiel Elliott,24.0,117.0,4.9,15.0,0.0,2.0,3.0,4.0,43.0,14.3,0.0,0.0,1.0,28.0,RB,15,2019,DAL,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Tony Pollard,12.0,131.0,10.9,44.0,3.0,1.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,20.3,RB,15,2019,DAL,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Raheem Mostert,11.0,53.0,4.8,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,RB,16,2019,SF,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Tevin Coleman,5.0,33.0,6.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,RB,16,2019,SF,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23.0,23.0,0.0,0.0,1.0,2.3,RB,16,2019,SF,LAR,True,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Kenyan Drake,12.0,60.0,5.0,24.0,1.0,1.0,3.0,4.0,23.0,7.7,0.0,0.0,1.0,14.3,RB,17,2019,ARI,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Chase Edmonds,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,RB,17,2019,ARI,LAR,False,348.0,562.0,61.9,3625.0,7.0,226.6,67.0,23.0,13.0,50.0,303.0,86.8,444.0,1809.0,4.1,113.1,44.0,15.0,8.0,3.0,348.0,3928.0,11.3,245.5,67.0,23.0,5.0,4.0,324.0,100.0,194.0,30.0,86.0,218.0,39.5,14.0,24.0,58.3,105.0,829.0
Derrick Henry,19.0,84.0,4.4,18.0,0.0,1.0,1.0,2.0,75.0,75.0,1.0,0.0,1.0,27.9,RB,1,2019,TEN,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Dion Lewis,3.0,7.0,2.3,6.0,0.0,0.0,3.0,4.0,6.0,2.0,0.0,0.0,1.0,1.3,RB,1,2019,TEN,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Le'Veon Bell,21.0,68.0,3.2,8.0,0.0,0.0,10.0,10.0,61.0,6.1,0.0,1.0,1.0,10.9,RB,2,2019,NYJ,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Ty Montgomery,3.0,25.0,8.3,15.0,0.0,0.0,3.0,3.0,15.0,5.0,0.0,0.0,1.0,4.0,RB,2,2019,NYJ,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Malcolm Brown,3.0,7.0,2.3,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,RB,3,2019,LAR,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Gus Edwards,6.0,28.0,4.7,14.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,3.6,RB,4,2019,BAL,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Justice Hill,2.0,8.0,4.0,5.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,1.7,RB,4,2019,BAL,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Matt Breida,11.0,114.0,10.4,83.0,1.0,1.0,3.0,3.0,15.0,5.0,1.0,0.0,1.0,24.9,RB,5,2019,SF,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Tevin Coleman,16.0,97.0,6.1,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.7,RB,5,2019,SF,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Raheem Mostert,7.0,34.0,4.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,RB,5,2019,SF,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,10.0,0.0,0.0,1.0,2.0,RB,5,2019,SF,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Chris Carson,24.0,124.0,5.2,25.0,2.0,1.0,4.0,4.0,35.0,8.8,0.0,0.0,1.0,21.9,RB,6,2019,SEA,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
C.J. Prosise,3.0,8.0,2.7,5.0,0.0,0.0,1.0,3.0,15.0,15.0,0.0,1.0,1.0,0.3,RB,6,2019,SEA,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,0.0,0.0,1.0,0.0,RB,6,2019,SEA,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
James White,2.0,4.0,2.0,3.0,0.0,0.0,4.0,5.0,75.0,18.8,0.0,0.0,1.0,7.9,RB,8,2019,NE,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Sony Michel,21.0,74.0,3.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4,RB,8,2019,NE,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Rex Burkhead,3.0,4.0,1.3,3.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.3,RB,8,2019,NE,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Phillip Lindsay,9.0,92.0,10.2,40.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.2,RB,9,2019,DEN,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Devontae Booker,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,1.0,1.4,RB,9,2019,DEN,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Royce Freeman,5.0,15.0,3.0,6.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.4,RB,9,2019,DEN,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Devin Singletary,8.0,42.0,5.3,10.0,0.0,0.0,3.0,6.0,8.0,2.7,0.0,0.0,1.0,5.0,RB,10,2019,BUF,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Frank Gore,5.0,12.0,2.4,4.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.6,RB,10,2019,BUF,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Patrick DiMarco,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.4,RB,10,2019,BUF,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Jaylen Samuels,5.0,26.0,5.2,11.0,0.0,0.0,5.0,6.0,19.0,3.8,1.0,0.0,1.0,10.5,RB,11,2019,PIT,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
James Conner,5.0,10.0,2.0,7.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,1.6,RB,11,2019,PIT,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Tony Brooks-James,1.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4,RB,11,2019,PIT,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Kalen Ballage,7.0,13.0,1.9,4.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,2.6,RB,12,2019,MIA,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Patrick Laird,3.0,20.0,6.7,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,RB,12,2019,MIA,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Myles Gaskin,4.0,10.0,2.5,4.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,1.7,RB,12,2019,MIA,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Jaylen Samuels,7.0,32.0,4.6,8.0,0.0,0.0,2.0,2.0,22.0,11.0,0.0,0.0,1.0,5.4,RB,13,2019,PIT,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Joe Mixon,23.0,146.0,6.3,26.0,1.0,1.0,3.0,4.0,40.0,13.3,0.0,0.0,1.0,24.6,RB,14,2019,CIN,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Giovani Bernard,4.0,15.0,3.8,13.0,0.0,0.0,2.0,3.0,31.0,15.5,0.0,0.0,1.0,4.6,RB,14,2019,CIN,CLE,False,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
Kenyan Drake,22.0,137.0,6.2,21.0,1.0,4.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,38.6,RB,15,2019,ARI,CLE,True,318.0,513.0,62.0,3470.0,7.3,216.9,75.0,25.0,14.0,38.0,270.0,89.0,463.0,2315.0,5.0,144.7,83.0,19.0,10.0,3.0,318.0,3740.0,11.8,233.8,75.0,25.0,3.0,2.0,345.0,124.0,184.0,37.0,74.0,195.0,38.0,6.0,17.0,35.3,107.0,836.0
