player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,team,position,week,year,opponent,home
Mike Higgins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Dwayne Allen,3.0,3.0,18.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Coby Fleener,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Michael Egnew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Richard Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Lee Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Orson Charles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Nate Byham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Michael Hoomanawanui,2.0,2.0,46.0,23.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Anthony McCoy,1.0,1.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Jim Dray,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Michael Palmer,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Niles Paul,1.0,2.0,21.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Dorin Dickerson,4.0,8.0,54.0,13.5,22.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,TE,16,2012,,
Logan Paulsen,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Scott Chandler,1.0,1.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Lance Kendricks,4.0,5.0,119.0,29.8,80.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Rob Housler,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
D.J. Williams,3.0,3.0,20.0,6.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Hayden Smith,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Sean McGrath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Evan Rodriguez,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Rhett Ellison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Taylor Thompson,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
James Hanna,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Greg Scruggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
David Paulson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Brad Smelley,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Garrett Celek,2.0,3.0,41.0,20.5,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Steve Maneri,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Mike McNeill,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Brandon Barden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Dante Rosario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Delanie Walker,4.0,7.0,54.0,13.5,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Gary Barnidge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Heath Miller,3.0,9.0,45.0,15.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Isaiah Stanback,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Jacob Tamme,2.0,3.0,69.0,34.5,36.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
James Casey,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Daniel Fells,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Anthony Fasano,2.0,4.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Antonio Gates,2.0,3.0,44.0,22.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Bear Pascoe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Ben Hartsock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Benjamin Watson,3.0,10.0,47.0,15.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Billy Bajema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Dallas Clark,4.0,7.0,33.0,8.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Brandon Myers,3.0,4.0,10.0,3.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Brent Celek,3.0,3.0,39.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Brian Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Craig Stevens,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Jeff King,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Tony Gonzalez,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Tony Scheffler,4.0,6.0,41.0,10.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Owen Daniels,3.0,7.0,27.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Vernon Davis,1.0,1.0,27.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Will Heller,4.0,7.0,34.0,8.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Zach Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Zach Miller,2.0,2.0,15.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Zach Potter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Aaron Hernandez,1.0,5.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Jermaine Gresham,3.0,4.0,38.0,12.7,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Dennis Pitta,4.0,5.0,56.0,14.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Ed Dickson,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Jermichael Finley,5.0,8.0,70.0,14.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Joel Dreessen,3.0,4.0,22.0,7.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
John Carlson,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
John Phillips,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Mike Leach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Kellen Davis,2.0,2.0,19.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Martellus Bennett,4.0,7.0,27.0,6.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Matt Spaeth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Matthew Mulligan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Emil Igwenagu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Kyle Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Bruce Miller,2.0,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,FA,TE,16,2012,,
Marcedes Lewis,4.0,6.0,27.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,GB,TE,16,2012,TEN,True
Luke Stocker,2.0,2.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,MIN,TE,16,2012,HOU,False
Clark Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CIN,TE,16,2012,PIT,False
Jimmy Graham,9.0,16.0,115.0,12.8,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.5,CHI,TE,17,2012,DET,False
Beau Brinkley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CHI,TE,17,2012,DET,False
Jason Witten,7.0,8.0,56.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.6,FA,TE,17,2012,,
Greg Olsen,4.0,5.0,43.0,10.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,FA,TE,17,2012,,
Virgil Green,2.0,2.0,19.0,9.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,FA,TE,17,2012,,
Bruce Miller,1.0,1.0,6.0,6.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.9,FA,TE,17,2012,,
Garrett Graham,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,FA,TE,17,2012,,
Alex Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
David Ausberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Weslye Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Konrad Reuland,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Richie Brockel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Kyle Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Jeff Cumberland,3.0,6.0,36.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Jeron Mastrud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Richard Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Dwayne Allen,2.0,3.0,21.0,10.5,20.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Coby Fleener,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Michael Egnew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Orson Charles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Ryan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Michael Hoomanawanui,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Anthony McCoy,1.0,2.0,49.0,49.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Jim Dray,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Michael Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Nate Byham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Tom Crabtree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Lee Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Logan Paulsen,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Lance Kendricks,3.0,4.0,33.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
D.J. Williams,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Niles Paul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Hayden Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Sean McGrath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Evan Rodriguez,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Rhett Ellison,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Taylor Thompson,2.0,3.0,19.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
James Hanna,3.0,4.0,20.0,6.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Greg Scruggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
David Paulson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Brad Smelley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Garrett Celek,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Steve Maneri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Mike McNeill,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Brandon Barden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Jamie McCoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Tony Moeaki,2.0,4.0,21.0,10.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Dante Rosario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Delanie Walker,2.0,4.0,50.0,25.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Gary Barnidge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Isaiah Stanback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Jacob Tamme,1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
James Casey,2.0,3.0,11.0,5.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Daniel Fells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Anthony Fasano,3.0,6.0,31.0,10.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Antonio Gates,2.0,2.0,15.0,7.5,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Bear Pascoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Ben Hartsock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Benjamin Watson,7.0,8.0,64.0,9.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Billy Bajema,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Dallas Clark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Brandon Myers,4.0,7.0,53.0,13.3,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Brandon Pettigrew,2.0,3.0,11.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Brent Celek,3.0,5.0,43.0,14.3,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Brian Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Chase Coffman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Jeff King,3.0,6.0,10.0,3.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Tony Gonzalez,5.0,9.0,41.0,8.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Tony Scheffler,5.0,7.0,53.0,10.6,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Owen Daniels,3.0,4.0,27.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Vernon Davis,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Will Heller,2.0,2.0,29.0,14.5,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Zach Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Zach Miller,3.0,4.0,18.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Zach Potter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Aaron Hernandez,5.0,8.0,44.0,8.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Jermaine Gresham,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Tim Tebow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Dennis Pitta,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Ed Dickson,6.0,8.0,64.0,10.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Jermichael Finley,8.0,9.0,72.0,9.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Joel Dreessen,2.0,3.0,15.0,7.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
John Carlson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
John Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Mike Leach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Kellen Davis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Kory Sperry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Martellus Bennett,1.0,5.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Matt Spaeth,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Matthew Mulligan,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Emil Igwenagu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Kyle Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,17,2012,,
Marcedes Lewis,7.0,10.0,103.0,14.7,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,GB,TE,17,2012,MIN,False
Rob Gronkowski,2.0,4.0,42.0,21.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.2,TB,TE,17,2012,ATL,False
Luke Stocker,3.0,5.0,50.0,16.7,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,MIN,TE,17,2012,GB,True
Kyle Rudolph,2.0,6.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NYG,TE,17,2012,PHI,True
Clark Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CIN,TE,17,2012,BAL,True
,,,,,,,,,,,,,,ARI,,1,2012,SEA,True
,,,,,,,,,,,,,,ARI,,2,2012,NE,False
,,,,,,,,,,,,,,ARI,,3,2012,PHI,True
,,,,,,,,,,,,,,ARI,,4,2012,MIA,True
,,,,,,,,,,,,,,ARI,,5,2012,LAR,False
,,,,,,,,,,,,,,ARI,,6,2012,BUF,True
,,,,,,,,,,,,,,ARI,,7,2012,MIN,False
,,,,,,,,,,,,,,ARI,,8,2012,SF,True
,,,,,,,,,,,,,,ARI,,9,2012,GB,False
,,,,,,,,,,,,,,ARI,,10,2012,BYE,
,,,,,,,,,,,,,,ARI,,11,2012,ATL,False
,,,,,,,,,,,,,,ARI,,12,2012,LAR,True
,,,,,,,,,,,,,,ARI,,13,2012,NYJ,False
,,,,,,,,,,,,,,ARI,,14,2012,SEA,False
,,,,,,,,,,,,,,ARI,,15,2012,DET,True
,,,,,,,,,,,,,,ARI,,16,2012,CHI,True
,,,,,,,,,,,,,,ARI,,17,2012,SF,False
,,,,,,,,,,,,,,ATL,,1,2012,KC,False
,,,,,,,,,,,,,,ATL,,2,2012,DEN,True
,,,,,,,,,,,,,,ATL,,3,2012,LAC,False
,,,,,,,,,,,,,,ATL,,4,2012,CAR,True
,,,,,,,,,,,,,,ATL,,5,2012,WAS,False
,,,,,,,,,,,,,,ATL,,6,2012,LV,True
,,,,,,,,,,,,,,ATL,,7,2012,BYE,
,,,,,,,,,,,,,,ATL,,8,2012,PHI,False
,,,,,,,,,,,,,,ATL,,9,2012,DAL,True
,,,,,,,,,,,,,,ATL,,10,2012,NO,False
,,,,,,,,,,,,,,ATL,,11,2012,ARI,True
,,,,,,,,,,,,,,ATL,,12,2012,TB,False
,,,,,,,,,,,,,,ATL,,13,2012,NO,True
,,,,,,,,,,,,,,ATL,,14,2012,CAR,False
,,,,,,,,,,,,,,ATL,,15,2012,NYG,True
