player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,team,position,week,year,opponent,home
Michael Jenkins,6.0,10.0,67.0,11.2,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Michael Crabtree,3.0,6.0,26.0,8.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Matt Willis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Robert Meachem,3.0,7.0,30.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Roddy White,6.0,8.0,72.0,12.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Wes Welker,10.0,14.0,138.0,13.8,46.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Vincent Jackson,4.0,8.0,66.0,16.5,19.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Tiquan Underwood,2.0,3.0,68.0,34.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Terrance Copper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Ted Ginn Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Steve Johnson,6.0,11.0,82.0,13.7,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Roscoe Parrish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Sidney Rice,3.0,6.0,81.0,27.0,46.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Santana Moss,4.0,4.0,46.0,11.5,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Ruvell Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Andre Caldwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Martel Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,6,2012,,
Josh Gordon,3.0,4.0,99.0,33.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.9,KC,WR,6,2012,TB,False
Randall Cobb,7.0,10.0,102.0,14.6,24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,GB,WR,6,2012,HOU,False
Julio Jones,4.0,8.0,63.0,15.8,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,TEN,WR,6,2012,PIT,True
DeSean Jackson,5.0,8.0,74.0,14.8,30.0,1.0,0.0,1.0,-14.0,0.0,0.0,1.0,6.0,LV,WR,6,2012,ATL,False
Emmanuel Sanders,4.0,6.0,43.0,10.8,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,BUF,WR,6,2012,ARI,False
T.Y. Hilton,3.0,4.0,31.0,10.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,IND,WR,6,2012,NYJ,False
Marvin Jones Jr.,2.0,2.0,21.0,10.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,JAC,WR,6,2012,BYE,
Andre Roberts,2.0,6.0,18.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,LAC,WR,6,2012,DEN,True
Matthew Slater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NE,WR,6,2012,SEA,False
Randall Cobb,8.0,8.0,89.0,11.1,39.0,1.0,2.0,1.0,19.0,0.0,0.0,1.0,22.8,GB,WR,7,2012,LAR,False
Andre Roberts,7.0,9.0,103.0,14.7,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.3,LAC,WR,7,2012,,
Josh Gordon,2.0,10.0,59.0,29.5,33.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.9,KC,WR,7,2012,BYE,
Antonio Brown,7.0,8.0,96.0,13.7,23.0,3.0,0.0,2.0,13.0,0.0,0.0,1.0,10.9,FA,WR,7,2012,,
Larry Fitzgerald,4.0,7.0,29.0,7.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,FA,WR,7,2012,,
Dez Bryant,2.0,3.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,FA,WR,7,2012,,
Julian Edelman,2.0,2.0,7.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,FA,WR,7,2012,,
Jarrett Boykin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Andre Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
LaVon Brazill,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Juron Criner,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Keshawn Martin,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Trevor Graham,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Stephen Hill,4.0,7.0,55.0,13.8,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Chris Givens,3.0,5.0,73.0,24.3,56.0,1.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Nathan Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Kevin Elliott,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Rod Streater,2.0,4.0,41.0,20.5,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Josh Cooper,4.0,8.0,53.0,13.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Brian Quick,2.0,4.0,31.0,15.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Lestar Jean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Dane Sanzenbacher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Dezmon Briscoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Stephen Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Aldrick Robinson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Dwayne Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Ryan Whalen,4.0,7.0,31.0,7.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Jeremy Kerley,7.0,11.0,120.0,17.1,26.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Denarius Moore,4.0,8.0,36.0,9.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Kealoha Pilares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Cecil Shorts,4.0,10.0,79.0,19.8,42.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,7,2012,,
Ryan Broyles,3.0,4.0,51.0,17.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
DeVier Posey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Rueben Randle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Michael Floyd,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Kendall Wright,3.0,3.0,19.0,6.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Justin Blackmon,1.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Joe Morgan,1.0,2.0,48.0,48.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Andrew Hawkins,2.0,4.0,17.0,8.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
LaQuan Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Doug Baldwin,2.0,2.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Greg Little,6.0,7.0,52.0,8.7,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Austin Pettis,2.0,3.0,17.0,8.5,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Jerricho Cotchery,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Jerome Simpson,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
James Jones,6.0,10.0,53.0,8.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Jacoby Jones,2.0,2.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Hakeem Nicks,5.0,10.0,53.0,10.6,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Eric Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Jordy Nelson,8.0,9.0,122.0,15.3,52.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Earl Bennett,3.0,6.0,27.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Louis Murphy,3.0,9.0,48.0,16.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Lance Moore,9.0,10.0,121.0,13.4,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Kevin Walter,4.0,6.0,74.0,18.5,34.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Josh Cribbs,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Kevin Ogletree,4.0,6.0,27.0,6.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Kenny Britt,4.0,6.0,30.0,7.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Kassim Osgood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Josh Morgan,2.0,2.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Marques Colston,7.0,10.0,73.0,10.4,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Brandon Lloyd,1.0,8.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Calvin Johnson,3.0,11.0,34.0,11.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Braylon Edwards,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Brandon Tate,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Brandon Marshall,6.0,10.0,81.0,13.5,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Brandon Gibson,5.0,7.0,60.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Brad Smith,1.0,1.0,5.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Ben Obomanu,3.0,4.0,50.0,16.7,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Anquan Boldin,3.0,8.0,24.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Andre Johnson,9.0,10.0,86.0,9.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Donnie Avery,4.0,6.0,46.0,11.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Donald Driver,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Domenik Hixon,3.0,4.0,32.0,10.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Devin Hester,3.0,6.0,38.0,12.7,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Devin Aromashodu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Devery Henderson,3.0,3.0,75.0,25.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Derek Hagan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Darrius Heyward-Bey,4.0,7.0,85.0,21.3,59.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Courtney Roby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Chaz Schilens,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Tandon Doss,1.0,1.0,15.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Damian Williams,3.0,4.0,38.0,12.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Brandon LaFell,4.0,8.0,53.0,13.3,32.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Armanti Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Mike Williams,4.0,8.0,36.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Arrelious Benn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Victor Cruz,7.0,11.0,131.0,18.7,77.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Leonard Hankerson,6.0,8.0,70.0,11.7,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Torrey Smith,4.0,13.0,41.0,10.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Kyle Williams,1.0,4.0,18.0,18.0,18.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Donald Jones,4.0,5.0,47.0,11.8,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Golden Tate,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Nate Burleson,1.0,3.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Reggie Wayne,6.0,11.0,73.0,12.2,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Ramses Barden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Percy Harvin,4.0,5.0,37.0,9.3,14.0,0.0,1.0,2.0,10.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Nate Washington,6.0,8.0,43.0,7.2,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Miles Austin,5.0,9.0,97.0,19.4,36.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,7,2012,,
Mike Wallace,8.0,15.0,52.0,6.5,12.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Mike Thomas,2.0,3.0,17.0,8.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Micheal Spurlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Michael Jenkins,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Michael Crabtree,4.0,6.0,31.0,7.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Roscoe Parrish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Wes Welker,6.0,8.0,66.0,11.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Vincent Jackson,7.0,14.0,216.0,30.9,95.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Tiquan Underwood,2.0,6.0,35.0,17.5,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Ted Ginn Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Steve Smith,7.0,9.0,83.0,11.9,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Steve Johnson,5.0,7.0,71.0,14.2,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Sidney Rice,2.0,4.0,32.0,16.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
Santana Moss,3.0,4.0,67.0,22.3,30.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,7,2012,,
Ruvell Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,7,2012,,
A.J. Green,1.0,6.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.8,ARI,WR,7,2012,MIN,False
Emmanuel Sanders,2.0,2.0,40.0,20.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,BUF,WR,7,2012,TEN,True
Mohamed Sanu Sr.,3.0,3.0,27.0,9.0,17.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,3.4,SF,WR,7,2012,SEA,True
Travis Benjamin,3.0,5.0,33.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,SF,WR,7,2012,SEA,True
T.Y. Hilton,2.0,5.0,22.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,IND,WR,7,2012,CLE,True
Marvin Jones Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,JAC,WR,7,2012,LV,False
Matthew Slater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NE,WR,7,2012,NYJ,True
Julio Jones,5.0,5.0,123.0,24.6,63.0,2.0,1.0,1.0,9.0,0.0,0.0,1.0,19.2,TEN,WR,8,2012,IND,True
Dez Bryant,5.0,11.0,110.0,22.0,55.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,FA,WR,8,2012,,
Larry Fitzgerald,5.0,11.0,52.0,10.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,FA,WR,8,2012,,
Golden Tate,7.0,7.0,64.0,9.1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.4,FA,WR,8,2012,,
Antonio Brown,4.0,6.0,38.0,9.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,FA,WR,8,2012,,
Julian Edelman,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,FA,WR,8,2012,,
Jarrett Boykin,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
LaVon Brazill,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Juron Criner,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Stephen Hill,2.0,7.0,29.0,14.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Brian Quick,1.0,4.0,39.0,39.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Drew Davis,2.0,2.0,30.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Marcus Thigpen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Kevin Elliott,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Kevin Cone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Rod Streater,1.0,5.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Josh Cooper,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Chris Givens,3.0,4.0,63.0,21.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Dezmon Briscoe,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Stephen Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Aldrick Robinson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Dwayne Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Jeremy Kerley,5.0,12.0,43.0,8.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Denarius Moore,5.0,8.0,96.0,19.2,58.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Kealoha Pilares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Cecil Shorts,8.0,12.0,116.0,14.5,35.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Ryan Broyles,3.0,5.0,37.0,12.3,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Rueben Randle,2.0,2.0,68.0,34.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Michael Floyd,5.0,11.0,36.0,7.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Kendall Wright,4.0,5.0,47.0,11.8,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Justin Blackmon,4.0,8.0,67.0,16.8,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Trindon Holliday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
De'Andre Presley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Edmond Gates,7.0,11.0,82.0,11.7,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Jason Avant,4.0,7.0,45.0,11.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Jerricho Cotchery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Jerome Simpson,2.0,7.0,37.0,18.5,33.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,8,2012,,
Jeremy Maclin,6.0,10.0,33.0,5.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
James Jones,7.0,9.0,78.0,11.1,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Hakeem Nicks,4.0,7.0,46.0,11.5,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
Eric Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,8,2012,,
