player,team,position,week,year
LaRod Stephens-Howling,ARI,RB,11,2011
Ryan Torain,WAS,RB,11,2011
John Conner,NYJ,FB,11,2011
Taiwan Jones,LV,RB,11,2011
Ricky Williams,BAL,RB,11,2011
Josh Cribbs,CLE,WR,11,2011
Lex Hilliard,MIA,RB,11,2011
John Kuhn,GB,FB,11,2011
Jacquizz Rodgers,ATL,RB,11,2011
C.J. Spiller,BUF,WR,11,2011
Jacob Hester,LAC,FB,11,2011
Deji Karim,JAC,RB/K,11,2011
Dion Lewis,PHI,RB,11,2011
B.J. Raji,GB,NT,11,2011
Keiland Williams,DET,RB,11,2011
Donte' Stallworth,WAS,WR,11,2011
Jeremiah Johnson,DEN,RB,11,2011
Stefan Logan,DET,WR,11,2011
Danny Ware,NYG,RB,11,2011
Leon Washington,SEA,RB,11,2011
Chris Kluwe,MIN,P,11,2011
Vincent Jackson,LAC,WR,11,2011
Torrey Smith,BAL,WR,11,2011
Jerome Simpson,CIN,WR,11,2011
Roddy White,ATL,WR,11,2011
Kellen Winslow,TB,TE,11,2011
Victor Cruz,NYG,WR,11,2011
Jordy Nelson,GB,WR,11,2011
Michael Crabtree,SF,WR,11,2011
Jabar Gaffney,WAS,WR,11,2011
Nate Washington,TEN,WR,11,2011
Johnny Knox,CHI,WR,11,2011
Rob Gronkowski,NE,TE,11,2011
Calvin Johnson,DET,WR,11,2011
DeSean Jackson,PHI,WR,11,2011
Dwayne Bowe,KC,WR,11,2011
Jason Witten,DAL,TE,11,2011
Mike Williams,TB,WR,11,2011
Earl Bennett,CHI,WR,11,2011
Riley Cooper,PHI,WR,11,2011
Tony Gonzalez,ATL,TE,11,2011
Steve Breaston,KC,WR,11,2011
Donald Driver,GB,WR,11,2011
Scott Chandler,BUF,TE,11,2011
Charles Clay,MIA,FB,11,2011
Hakeem Nicks,NYG,WR,11,2011
Dez Bryant,DAL,WR,11,2011
Vernon Davis,SF,TE,11,2011
Brandon Lloyd,LAR,WR,11,2011
Plaxico Burress,NYJ,WR,11,2011
Marcedes Lewis,JAC,TE,11,2011
Nate Burleson,DET,WR,11,2011
Andre Caldwell,CIN,WR,11,2011
Antonio Gates,LAC,TE,11,2011
Mike Williams,SEA,WR,11,2011
Roy Williams,CHI,WR,11,2011
Doug Baldwin,SEA,WR,11,2011
Brent Celek,PHI,TE,11,2011
Greg Little,CLE,WR,11,2011
Kyle Williams,SF,WR,11,2011
Fred Davis,WAS,TE,11,2011
Jared Cook,TEN,TE,11,2011
Harry Douglas,ATL,WR,11,2011
Brandon LaFell,CAR,WR,11,2011
Jordan Norwood,CLE,WR,11,2011
Andre Roberts,ARI,WR,11,2011
Early Doucet,ARI,WR,11,2011
Jason Hill,JAC,WR,11,2011
Jermaine Gresham,CIN,TE,11,2011
Andrew Hawkins,CIN,WR,11,2011
Aaron Hernandez,NE,TE,11,2011
Darrius Heyward-Bey,LV,WR,11,2011
Devin Aromashodu,MIN,WR,11,2011
Visanthe Shiancoe,MIN,TE,11,2011
Larry Fitzgerald,ARI,WR,11,2011
Legedu Naanee,CAR,WR,11,2011
Dustin Keller,NYJ,TE,11,2011
Santonio Holmes,NYJ,WR,11,2011
Kevin Boss,LV,TE,11,2011
Brandon Gibson,LAR,WR,11,2011
Brandon Pettigrew,DET,TE,11,2011
Demaryius Thomas,DEN,WR,11,2011
Patrick Turner,NYJ,WR,11,2011
Anquan Boldin,BAL,WR,11,2011
Javon Ringer,TEN,RB,11,2011
Brad Smith,BUF,QB/W,11,2011
Laurent Robinson,DAL,WR,11,2011
Lavelle Hawkins,TEN,WR,11,2011
Martellus Bennett,DAL,TE,11,2011
Jermichael Finley,GB,TE,11,2011
Michael Jenkins,MIN,WR,11,2011
Jarett Dillard,JAC,WR,11,2011
Naaman Roosevelt,BUF,WR,11,2011
Rashied Davis,DET,WR,11,2011
Darrel Young,WAS,FB,11,2011
Mark Clayton,LAR,WR,11,2011
Leonard Pope,KC,TE,11,2011
Davone Bess,MIA,WR,11,2011
Tony Scheffler,DET,TE,11,2011
David Anderson,WAS,WR,11,2011
Brandon Myers,LV,TE,11,2011
Greg Olsen,CAR,TE,11,2011
Mike Thomas,JAC,WR,11,2011
Jake O'Connell,KC,TE,11,2011
Wes Welker,NE,WR,11,2011
Ed Dickson,BAL,TE,11,2011
Lance Kendricks,LAR,TE,11,2011
Preston Parker,TB,WR,11,2011
Eric Weems,ATL,WR,11,2011
Deion Branch,NE,WR,11,2011
Mohamed Massaquoi,CLE,WR,11,2011
Dante Rosario,DEN,TE,11,2011
Ben Watson,CLE,TE,11,2011
Jesse Holley,DAL,WR,11,2011
Logan Paulsen,WAS,TE,11,2011
Jonathan Baldwin,KC,WR,11,2011
Steve Johnson,BUF,WR,11,2011
Golden Tate,SEA,WR,11,2011
Damian Williams,TEN,WR,11,2011
Denarius Moore,LV,WR,11,2011
Steve Smith,PHI,WR,11,2011
Chastin West,JAC,WR,11,2011
Titus Young,DET,WR,11,2011
Jason Avant,PHI,WR,11,2011
Jake Ballard,NYG,TE,11,2011
Ramses Barden,NYG,WR,11,2011
Owen Marecic,CLE,FB,11,2011
Matt Spaeth,CHI,TE,11,2011
Will Heller,DET,TE,11,2011
Reagan Maui'a,ARI,FB,11,2011
Kevin Ogletree,DAL,WR,11,2011
Austin Pettis,LAR,WR,11,2011
Randall Cobb,GB,WR,11,2011
Ben Obomanu,SEA,WR,11,2011
Michael Palmer,ATL,TE,11,2011
Chaz Schilens,LV,WR,11,2011
Erik Lorig,TB,FB,11,2011
Zach Miller,SEA,TE,11,2011
Tyler Clutts,CHI,FB,11,2011
John Phillips,DAL,TE,11,2011
DeMarco Sampson,ARI,WR,11,2011
Vincent Brown,LAC,WR,11,2011
Anthony Fasano,MIA,TE,11,2011
Kregg Lumpkin,TB,RB,11,2011
Dezmon Briscoe,TB,WR,11,2011
Kyle Rudolph,MIN,TE,11,2011
Colin Cochart,CIN,TE,11,2011
Ryan D'Imperio,MIN,FB,11,2011
Clay Harbor,PHI,TE,11,2011
Greg Jennings,GB,WR,11,2011
Michael Robinson,SEA,FB,11,2011
Richie Brockel,CAR,TE,11,2011
Tom Crabtree,GB,TE,11,2011
Brandon Marshall,MIA,WR,11,2011
Bruce Miller,SF,FB,11,2011
Greg Camarillo,MIN,WR,11,2011
Kellen Davis,CHI,TE,11,2011
Mario Manningham,NYG,WR,11,2011
Vonta Leach,BAL,FB,11,2011
Luke Stocker,TB,TE,11,2011
David Nelson,BUF,WR,11,2011
Stephen Spach,LAR,TE,11,2011
Patrick Peterson,ARI,RCB,11,2011
Lorenzo Booker,MIN,RB,11,2011
Lardarius Webb,BAL,LCB,11,2011
Jimmy Smith,BAL,CB,11,2011
Clinton McDonald,SEA,DT,11,2011
Andre' Goodman,DEN,RCB,11,2011
Tom Brady,NE,QB,12,2011
Drew Brees,NO,QB,12,2011
Matt Ryan,ATL,QB,12,2011
Aaron Rodgers,GB,QB,12,2011
Ryan Fitzpatrick,BUF,QB,12,2011
Matt Leinart,HOU,QB,12,2011
Andy Dalton,CIN,QB,12,2011
Chase Daniel,NO,QB,12,2011
Christian Ponder,MIN,QB,12,2011
Eli Manning,NYG,QB,12,2011
Joe Flacco,BAL,QB,12,2011
Matt Moore,MIA,QB,12,2011
Rex Grossman,WAS,QB,12,2011
Cam Newton,CAR,QB,12,2011
Tim Tebow,DEN,QB,12,2011
Mark Sanchez,NYJ,QB,12,2011
Sam Bradford,LAR,QB,12,2011
Ben Roethlisberger,PIT,QB,12,2011
Vince Young,PHI,QB,12,2011
Tony Romo,DAL,QB,12,2011
Luke McCown,JAC,QB,12,2011
Philip Rivers,LAC,QB,12,2011
Carson Palmer,LV,QB,12,2011
Josh Freeman,TB,QB,12,2011
Tarvaris Jackson,SEA,QB,12,2011
Colt McCoy,CLE,QB,12,2011
Matthew Stafford,DET,QB,12,2011
T.J. Yates,HOU,QB,12,2011
Alex Smith,SF,QB,12,2011
Curtis Painter,IND,QB,12,2011
Caleb Hanie,CHI,QB,12,2011
Matt Hasselbeck,TEN,QB,12,2011
Blaine Gabbert,JAC,QB,12,2011
Tyler Palko,KC,QB,12,2011
Brandon Lloyd,LAR,WR,12,2011
John Skelton,ARI,QB,12,2011
Beanie Wells,ARI,RB,12,2011
Chris Johnson,TEN,RB,12,2011
Ryan Mathews,LAC,RB,12,2011
Willis McGahee,DEN,RB,12,2011
Marshawn Lynch,SEA,RB,12,2011
Roy Helu,WAS,RB,12,2011
Cedric Benson,CIN,HB,12,2011
LeGarrette Blount,TB,RB,12,2011
Maurice Jones-Drew,JAC,RB,12,2011
DeMarco Murray,DAL,RB,12,2011
Donald Brown,IND,RB,12,2011
Mark Ingram,NO,RB,12,2011
Shonn Greene,NYJ,RB,12,2011
Jonathan Stewart,CAR,RB,12,2011
Michael Bush,LV,RB,12,2011
DeAngelo Williams,CAR,RB,12,2011
Arian Foster,HOU,RB,12,2011
Peyton Hillis,CLE,RB,12,2011
Steven Jackson,LAR,RB,12,2011
Marion Barber,CHI,RB,12,2011
Pierre Thomas,NO,RB,12,2011
Reggie Bush,MIA,RB,12,2011
Michael Turner,ATL,RB,12,2011
Matt Forte,CHI,RB,12,2011
Ray Rice,BAL,RB,12,2011
Rashard Mendenhall,PIT,RB,12,2011
C.J. Spiller,BUF,RB,12,2011
Darren Sproles,NO,RB,12,2011
Brandon Jacobs,NYG,RB,12,2011
Toby Gerhart,MIN,RB,12,2011
BenJarvus Green-Ellis,NE,RB,12,2011
Mike Tolbert,LAC,FB,12,2011
Frank Gore,SF,RB,12,2011
Maurice Morris,DET,RB,12,2011
Thomas Jones,KC,RB,12,2011
Kevin Smith,DET,RB,12,2011
LeSean McCoy,PHI,RB,12,2011
Ricky Williams,BAL,RB,12,2011
Santonio Holmes,NYJ,WR,12,2011
Dexter McCluster,KC,RB,12,2011
Ben Tate,HOU,RB,12,2011
Daniel Thomas,MIA,RB,12,2011
Joseph Addai,IND,RB,12,2011
Danny Ware,NYG,RB,12,2011
Jerious Norwood,LAR,RB,12,2011
Isaac Redman,PIT,RB,12,2011
Joe McKnight,NYJ,RB,12,2011
Jackie Battle,KC,RB,12,2011
Ryan Grant,GB,RB,12,2011
Danny Woodhead,NE,RB,12,2011
Lance Ball,DEN,RB,12,2011
Jacquizz Rodgers,ATL,RB,12,2011
James Starks,GB,RB,12,2011
Keiland Williams,DET,RB,12,2011
Shane Vereen,NE,RB,12,2011
Mewelde Moore,PIT,RB,12,2011
Chris Ogbonnaya,CLE,RB,12,2011
Kendall Hunter,SF,RB,12,2011
Greg Little,CLE,WR,12,2011
Javon Ringer,TEN,RB,12,2011
Alfonso Smith,ARI,RB,12,2011
Nate Burleson,DET,WR,12,2011
Percy Harvin,MIN,WR,12,2011
Brandon Saine,GB,RB,12,2011
Ted Ginn,SF,WR,12,2011
Steve Smith,CAR,WR,12,2011
LaRod Stephens-Howling,ARI,RB,12,2011
Leon Washington,SEA,RB,12,2011
Jason Snelling,ATL,RB,12,2011
John Conner,NYJ,FB,12,2011
Josh Johnson,TB,QB,12,2011
Javier Arenas,KC,CB,12,2011
Antonio Brown,PIT,WR,12,2011
John Kuhn,GB,FB,12,2011
Rock Cartwright,LV,RB,12,2011
Spencer Larsen,DEN,FB,12,2011
Stevan Ridley,NE,RB,12,2011
Kregg Lumpkin,TB,RB,12,2011
Sidney Rice,SEA,WR,12,2011
Evan Royster,WAS,RB,12,2011
Brad Smith,BUF,WR,12,2011
Josh Cribbs,CLE,WR,12,2011
Pierre Garcon,IND,WR,12,2011
Ahmard Hall,TEN,FB,12,2011
Chad Hall,PHI,WR,12,2011
Jacob Hester,LAC,FB,12,2011
Vonta Leach,BAL,FB,12,2011
Brian Leonard,CIN,HB,12,2011
Johnny White,BUF,RB,12,2011
Curtis Brinkley,LAC,RB,12,2011
Justin Forsett,SEA,RB,12,2011
Eddie Royal,DEN,WR,12,2011
Bernard Scott,CIN,HB,12,2011
Chester Taylor,ARI,RB,12,2011
Patrick Peterson,ARI,RCB,12,2011
Marcel Reece,LV,FB,12,2011
Da'Rel Scott,NYG,RB,12,2011
Steve Weatherford,NYG,P,12,2011
Brian Hoyer,NE,QB,12,2011
Deji Karim,JAC,RB/K,12,2011
Montell Owens,JAC,RB,12,2011
Tashard Choice,BUF,RB,12,2011
Wes Welker,NE,WR,12,2011
Victor Cruz,NYG,WR,12,2011
Johnny Knox,CHI,WR,12,2011
Deion Branch,NE,WR,12,2011
Reggie Wayne,IND,WR,12,2011
Roddy White,ATL,WR,12,2011
Jason Avant,PHI,WR,12,2011
A.J. Green,CIN,WR,12,2011
Brandon Marshall,MIA,WR,12,2011
James Jones,GB,WR,12,2011
Hakeem Nicks,NYG,WR,12,2011
Jimmy Graham,NO,TE,12,2011
Mike Williams,TB,WR,12,2011
Laurent Robinson,DAL,WR,12,2011
Marques Colston,NO,WR,12,2011
Brian Hartline,MIA,WR,12,2011
Brent Celek,PHI,TE,12,2011
Steve Johnson,BUF,WR,12,2011
Greg Jennings,GB,WR,12,2011
DeSean Jackson,PHI,WR,12,2011
Jabar Gaffney,WAS,WR,12,2011
Riley Cooper,PHI,WR,12,2011
Dwayne Bowe,KC,WR,12,2011
Tony Gonzalez,ATL,TE,12,2011
Jordan Norwood,CLE,WR,12,2011
Jermaine Gresham,CIN,TE,12,2011
Devery Henderson,NO,WR,12,2011
Eric Decker,DEN,WR,12,2011
Anquan Boldin,BAL,WR,12,2011
Aaron Hernandez,NE,TE,12,2011
Dustin Keller,NYJ,TE,12,2011
Doug Baldwin,SEA,WR,12,2011
Rob Gronkowski,NE,TE,12,2011
Fred Davis,WAS,TE,12,2011
Chaz Schilens,LV,WR,12,2011
Larry Fitzgerald,ARI,WR,12,2011
Plaxico Burress,NYJ,WR,12,2011
Michael Crabtree,SF,WR,12,2011
Lance Moore,NO,WR,12,2011
Louis Murphy,LV,WR,12,2011
Kellen Winslow,TB,TE,12,2011
Lavelle Hawkins,TEN,WR,12,2011
Anthony Armstrong,WAS,WR,12,2011
Vincent Brown,LAC,WR,12,2011
Scott Chandler,BUF,TE,12,2011
Antonio Gates,LAC,TE,12,2011
Calvin Johnson,DET,WR,12,2011
Jake Ballard,NYG,TE,12,2011
Marcedes Lewis,JAC,TE,12,2011
David Nelson,BUF,WR,12,2011
Brandon LaFell,CAR,WR,12,2011
Harry Douglas,ATL,WR,12,2011
Austin Pettis,LAR,WR,12,2011
Steve Breaston,KC,WR,12,2011
Jason Witten,DAL,TE,12,2011
Darrius Heyward-Bey,LV,WR,12,2011
Jeremy Shockey,CAR,TE,12,2011
Ramses Barden,NYG,WR,12,2011
Jared Cook,TEN,TE,12,2011
Vernon Davis,SF,TE,12,2011
Jermichael Finley,GB,TE,12,2011
Lance Kendricks,LAR,TE,12,2011
Roy Williams,CHI,WR,12,2011
Dez Bryant,DAL,WR,12,2011
Damian Williams,TEN,WR,12,2011
Anthony Fasano,MIA,TE,12,2011
Owen Daniels,HOU,TE,12,2011
Jarett Dillard,JAC,WR,12,2011
Brandon Gibson,LAR,WR,12,2011
Davone Bess,MIA,WR,12,2011
Santana Moss,WAS,WR,12,2011
Austin Collie,IND,WR,12,2011
Andrew Hawkins,CIN,WR,12,2011
Brandon Pettigrew,DET,TE,12,2011
Jonathan Baldwin,KC,WR,12,2011
Jordy Nelson,GB,WR,12,2011
Ben Obomanu,SEA,WR,12,2011
Kellen Davis,CHI,TE,12,2011
Clay Harbor,PHI,TE,12,2011
Vincent Jackson,LAC,WR,12,2011
Michael Jenkins,MIN,WR,12,2011
Emmanuel Sanders,PIT,WR,12,2011
Cecil Shorts,JAC,WR/R,12,2011
Andre Caldwell,CIN,WR,12,2011
Jeremiah Johnson,DEN,RB,12,2011
Randy McMichael,LAC,TE,12,2011
Brandon Myers,LV,TE,12,2011
Greg Olsen,CAR,TE,12,2011
Visanthe Shiancoe,MIN,TE,12,2011
Dante Rosario,DEN,TE,12,2011
Torrey Smith,BAL,WR,12,2011
Andre Johnson,HOU,WR,12,2011
Darrel Young,WAS,FB,12,2011
Randall Cobb,GB,WR,12,2011
Hines Ward,PIT,WR,12,2011
Joel Dreessen,HOU,TE,12,2011
Heath Miller,PIT,TE,12,2011
Jacob Tamme,IND,TE,12,2011
Daniel Fells,DEN,TE,12,2011
Dennis Pitta,BAL,TE,12,2011
Devin Aromashodu,MIN,WR,12,2011
Jeff King,ARI,TE,12,2011
Legedu Naanee,CAR,WR,12,2011
Mike Wallace,PIT,WR,12,2011
John Phillips,DAL,TE,12,2011
Ed Dickson,BAL,TE,12,2011
Donald Driver,GB,WR,12,2011
Mike Sellers,WAS,FB,12,2011
Jerome Simpson,CIN,WR,12,2011
Golden Tate,SEA,WR,12,2011
Kevin Walter,HOU,WR,12,2011
Early Doucet,ARI,WR,12,2011
Logan Paulsen,WAS,TE,12,2011
Andre Roberts,ARI,WR,12,2011
Ben Watson,CLE,TE,12,2011
Anthony McCoy,SEA,TE,12,2011
Tony Scheffler,DET,TE,12,2011
Titus Young,DET,WR,12,2011
Jason Hill,JAC,WR,12,2011
Devin Thomas,NYG,WR,12,2011
Patrick Turner,NYJ,WR,12,2011
Nate Washington,TEN,WR,12,2011
Matt Willis,DEN,WR,12,2011
Patrick Crayton,LAC,WR,12,2011
Clyde Gates,MIA,WR,12,2011
Mike Thomas,JAC,WR,12,2011
Henry Hynoski,NYG,FB,12,2011
Jacoby Jones,HOU,WR,12,2011
Bear Pascoe,NYG,TE,12,2011
Leonard Pope,KC,TE,12,2011
Matt Spaeth,CHI,TE,12,2011
Martellus Bennett,DAL,TE,12,2011
Kevin Boss,LV,TE,12,2011
Lee Evans,BAL,WR,12,2011
Sam Hurd,CHI,WR,12,2011
Michael Palmer,ATL,TE,12,2011
Eugene Amano,TEN,C,12,2011
Michael Robinson,SEA,FB,12,2011
Earl Bennett,CHI,WR,12,2011
James Casey,HOU,FB,12,2011
Braylon Edwards,SF,WR,12,2011
Ryan Mahaffey,IND,FB,12,2011
Allen Reisner,MIN,TE,12,2011
Felix Jones,DAL,RB,12,2011
Anthony Sherman,ARI,FB,12,2011
Evan Moore,CLE,TE,12,2011
Stephen Spach,LAR,TE,12,2011
Zach Miller,SEA,TE,12,2011
Weslye Saunders,PIT,TE,12,2011
Steve Maneri,KC,T,12,2011
Charles Clay,MIA,FB,12,2011
Arrelious Benn,TB,WR,12,2011
Dominique Franks,ATL,CB,12,2011
Antonio Cromartie,NYJ,CB,12,2011
Aaron Ross,NYG,RCB,12,2011
Tim Tebow,DEN,QB,13,2011
Philip Rivers,LAC,QB,13,2011
Alex Smith,SF,QB,13,2011
Tarvaris Jackson,SEA,QB,13,2011
Drew Brees,NO,QB,13,2011
Legedu Naanee,CAR,WR,13,2011
Ben Roethlisberger,PIT,QB,13,2011
Tom Brady,NE,QB,13,2011
Dan Orlovsky,IND,QB,13,2011
Kevin Kolb,ARI,QB,13,2011
Aaron Rodgers,GB,QB,13,2011
Cam Newton,CAR,QB,13,2011
Eli Manning,NYG,QB,13,2011
Joe Webb,MIN,WR,13,2011
Matthew Stafford,DET,QB,13,2011
Tony Romo,DAL,QB,13,2011
Christian Ponder,MIN,QB,13,2011
Ryan Fitzpatrick,BUF,QB,13,2011
T.J. Yates,HOU,QB,13,2011
Matt Moore,MIA,QB,13,2011
Josh Johnson,TB,QB,13,2011
Mark Sanchez,NYJ,QB,13,2011
Seneca Wallace,CLE,QB,13,2011
Blaine Gabbert,JAC,QB,13,2011
Tyler Palko,KC,QB,13,2011
Matt Hasselbeck,TEN,QB,13,2011
Andy Dalton,CIN,QB,13,2011
Carson Palmer,LV,QB,13,2011
Joe Flacco,BAL,QB,13,2011
Colt McCoy,CLE,QB,13,2011
A.J. Feeley,LAR,QB,13,2011
Vince Young,PHI,QB,13,2011
Matt Ryan,ATL,QB,13,2011
Rex Grossman,WAS,QB,13,2011
Randall Cobb,GB,WR,13,2011
Colin Kaepernick,SF,QB,13,2011
Kyle Orton,KC,QB,13,2011
Caleb Hanie,CHI,QB,13,2011
Bruce Gradkowski,CIN,QB,13,2011
Ray Rice,BAL,RB,13,2011
Chris Johnson,TEN,RB,13,2011
Marshawn Lynch,SEA,RB,13,2011
Ryan Mathews,LAC,RB,13,2011
Arian Foster,HOU,RB,13,2011
Willis McGahee,DEN,RB,13,2011
Reggie Bush,MIA,RB,13,2011
Roy Helu,WAS,RB,13,2011
Maurice Jones-Drew,JAC,RB,13,2011
Toby Gerhart,MIN,HB,13,2011
Shonn Greene,NYJ,RB,13,2011
LeSean McCoy,PHI,RB,13,2011
C.J. Spiller,BUF,RB,13,2011
Jonathan Stewart,CAR,RB,13,2011
Ricky Williams,BAL,RB,13,2011
Frank Gore,SF,RB,13,2011
Daniel Thomas,MIA,RB,13,2011
Beanie Wells,ARI,RB,13,2011
Dexter McCluster,KC,RB,13,2011
Rashard Mendenhall,PIT,RB,13,2011
Brandon Jacobs,NYG,RB,13,2011
Mark Ingram,NO,RB,13,2011
Cedric Benson,CIN,HB,13,2011
Isaac Redman,PIT,RB,13,2011
Peyton Hillis,CLE,RB,13,2011
Marion Barber,CHI,RB,13,2011
Michael Turner,ATL,RB,13,2011
Donald Brown,IND,RB,13,2011
Ben Tate,HOU,RB,13,2011
Joseph Addai,IND,RB,13,2011
Ahmad Bradshaw,NYG,RB,13,2011
DeMarco Murray,DAL,RB,13,2011
Felix Jones,DAL,RB,13,2011
Thomas Jones,KC,RB,13,2011
Kahlil Bell,CHI,RB,13,2011
Kevin Smith,DET,RB,13,2011
Stevan Ridley,NE,RB,13,2011
Bernard Scott,CIN,HB,13,2011
Ryan Grant,GB,RB,13,2011
DeAngelo Williams,CAR,RB,13,2011
Maurice Morris,DET,RB,13,2011
Darren Sproles,NO,RB,13,2011
Lance Ball,DEN,RB,13,2011
Mossis Madu,TB,RB,13,2011
Kyle Williams,SF,WR,13,2011
Mike Tolbert,LAC,RB,13,2011
Javon Ringer,TEN,RB,13,2011
Delone Carter,IND,RB,13,2011
Tashard Choice,BUF,RB,13,2011
LeGarrette Blount,TB,RB,13,2011
Percy Harvin,MIN,WR,13,2011
Steven Jackson,LAR,RB,13,2011
Jerious Norwood,LAR,RB,13,2011
Michael Bush,LV,RB,13,2011
Ted Ginn,SF,WR,13,2011
Louis Murphy,LV,WR,13,2011
Brandon Saine,GB,RB,13,2011
Jason Snelling,ATL,RB,13,2011
LaRod Stephens-Howling,ARI,RB,13,2011
Jackie Battle,KC,RB,13,2011
A.J. Green,CIN,WR,13,2011
BenJarvus Green-Ellis,NE,RB,13,2011
Ahmard Hall,TEN,FB,13,2011
Delanie Walker,SF,TE,13,2011
Keiland Williams,DET,RB,13,2011
Mewelde Moore,PIT,RB,13,2011
Matt Forte,CHI,RB,13,2011
Vonta Leach,BAL,FB,13,2011
Danny Woodhead,NE,RB,13,2011
Ronnie Brown,PHI,RB,13,2011
Montell Owens,JAC,RB,13,2011
Titus Young,DET,WR,13,2011
Lex Hilliard,MIA,RB,13,2011
Marcel Reece,LV,FB,13,2011
Pierre Thomas,NO,RB,13,2011
Antonio Brown,PIT,WR,13,2011
Leon Washington,SEA,RB,13,2011
Jonathan Dwyer,PIT,RB,13,2011
Robert Meachem,NO,WR,13,2011
Golden Tate,SEA,WR,13,2011
John Kuhn,GB,FB,13,2011
Jeremy Kerley,NYJ,WR,13,2011
Curtis Brinkley,LAC,RB,13,2011
Kevin Faulk,NE,RB,13,2011
Justin Forsett,SEA,RB,13,2011
DeSean Jackson,PHI,WR,13,2011
James Starks,GB,RB,13,2011
LaDainian Tomlinson,NYJ,RB,13,2011
Clyde Gates,MIA,WR,13,2011
Kendall Hunter,SF,RB,13,2011
Lorenzo Booker,MIN,RB,13,2011
Danny Ware,NYG,RB,13,2011
John Conner,NYJ,FB,13,2011
Anthony Dixon,SF,RB,13,2011
Rob Gronkowski,NE,TE,13,2011
DuJuan Harris,JAC,RB,13,2011
Chris Ogbonnaya,CLE,RB,13,2011
Tyrod Taylor,BAL,QB,13,2011
Jacob Hester,LAC,FB,13,2011
Spencer Larsen,DEN,FB,13,2011
Kregg Lumpkin,TB,RB,13,2011
Nick Harris,JAC,P,13,2011
Stefan Logan,DET,WR,13,2011
Jacquizz Rodgers,ATL,RB,13,2011
Joe McKnight,NYJ,RB,13,2011
Brit Miller,LAR,FB,13,2011
Charlie Batch,PIT,QB,13,2011
Torrey Smith,BAL,WR,13,2011
Billy Volek,LAC,QB,13,2011
Mike Wallace,PIT,WR,13,2011
Austin Pettis,LAR,WR,13,2011
Arrelious Benn,TB,WR,13,2011
Pierre Garcon,IND,WR,13,2011
Demaryius Thomas,DEN,WR,13,2011
Victor Cruz,NYG,WR,13,2011
Andre Roberts,ARI,WR,13,2011
Wes Welker,NE,WR,13,2011
Malcom Floyd,LAC,WR,13,2011
Tony Gonzalez,ATL,TE,13,2011
Fred Davis,WAS,TE,13,2011
Andre Johnson,HOU,WR,13,2011
Michael Crabtree,SF,WR,13,2011
Riley Cooper,PHI,WR,13,2011
Greg Jennings,GB,WR,13,2011
Jordy Nelson,GB,WR,13,2011
Nate Burleson,DET,WR,13,2011
Mike Williams,TB,WR,13,2011
Devin Aromashodu,MIN,WR,13,2011
Jimmy Graham,NO,TE,13,2011
Chaz Schilens,LV,WR,13,2011
Hakeem Nicks,NYG,WR,13,2011
Jermichael Finley,GB,TE,13,2011
Dez Bryant,DAL,WR,13,2011
Vincent Jackson,LAC,WR,13,2011
Laurent Robinson,DAL,WR,13,2011
Brad Smith,BUF,WR,13,2011
Austin Collie,IND,WR,13,2011
Antonio Gates,LAC,TE,13,2011
Calvin Johnson,DET,WR,13,2011
Julio Jones,ATL,WR,13,2011
Travis Beckum,NYG,TE,13,2011
Anthony Fasano,MIA,TE,13,2011
Brandon LaFell,CAR,WR,13,2011
Damian Williams,TEN,WR,13,2011
Brandon Marshall,MIA,WR,13,2011
Santonio Holmes,NYJ,WR,13,2011
Larry Fitzgerald,ARI,WR,13,2011
Reggie Wayne,IND,WR,13,2011
Marques Colston,NO,WR,13,2011
Johnny Knox,CHI,WR,13,2011
Zach Miller,SEA,TE,13,2011
Steve Johnson,BUF,WR,13,2011
Roddy White,ATL,WR,13,2011
Dwayne Bowe,KC,WR,13,2011
Jacob Tamme,IND,TE,13,2011
Scott Chandler,BUF,TE,13,2011
Jake Ballard,NYG,TE,13,2011
Ed Dickson,BAL,TE,13,2011
Jason Witten,DAL,TE,13,2011
Harry Douglas,ATL,WR,13,2011
Aaron Hernandez,NE,TE,13,2011
Brandon Gibson,LAR,WR,13,2011
Santana Moss,WAS,WR,13,2011
Steve Breaston,KC,WR,13,2011
Michael Robinson,SEA,FB,13,2011
Tony Scheffler,DET,TE,13,2011
Kellen Winslow,TB,TE,13,2011
Kellen Davis,CHI,TE,13,2011
T.J. Houshmandzadeh,LV,WR,13,2011
Nate Washington,TEN,WR,13,2011
Stephen Burton,MIN,WR,13,2011
Deion Branch,NE,WR,13,2011
Jermaine Gresham,CIN,TE,13,2011
Visanthe Shiancoe,MIN,TE,13,2011
Owen Daniels,HOU,TE,13,2011
Devin Hester,CHI,WR,13,2011
Donald Driver,GB,WR,13,2011
Brandon Lloyd,LAR,WR,13,2011
David Nelson,BUF,WR,13,2011
Ben Watson,CLE,TE,13,2011
Plaxico Burress,NYJ,WR,13,2011
Brandon Myers,LV,TE,13,2011
Anquan Boldin,BAL,WR,13,2011
Vernon Davis,SF,TE,13,2011
Steve Smith,CAR,WR,13,2011
Jesse Holley,DAL,WR,13,2011
Hines Ward,PIT,WR,13,2011
Jordan Norwood,CLE,WR,13,2011
Evan Moore,CLE,TE,13,2011
Ben Obomanu,SEA,WR,13,2011
Davone Bess,MIA,FB,13,2011
Marcedes Lewis,JAC,TE,13,2011
Preston Parker,TB,WR,13,2011
