player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Corey Clement,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.8,RB,17,2020,PHI,WAS,True,330.0,529.0,62.4,3068.0,6.4,191.8,56.0,21.0,16.0,47.0,325.0,81.4,428.0,1805.0,4.2,112.8,50.0,14.0,7.0,4.0,330.0,3393.0,10.3,212.1,56.0,21.0,1.0,0.0,289.0,100.0,161.0,28.0,81.0,216.0,37.5,9.0,24.0,37.5,85.0,708.0
Jason Huntley,2.0,5.0,2.5,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,RB,17,2020,PHI,WAS,True,330.0,529.0,62.4,3068.0,6.4,191.8,56.0,21.0,16.0,47.0,325.0,81.4,428.0,1805.0,4.2,112.8,50.0,14.0,7.0,4.0,330.0,3393.0,10.3,212.1,56.0,21.0,1.0,0.0,289.0,100.0,161.0,28.0,81.0,216.0,37.5,9.0,24.0,37.5,85.0,708.0
Joe Mixon,19.0,69.0,3.6,14.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,5.1,RB,1,2020,CIN,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Giovani Bernard,1.0,7.0,7.0,7.0,0.0,0.0,4.0,5.0,21.0,5.3,0.0,0.0,1.0,2.8,RB,1,2020,CIN,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,1,2020,CIN,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Clyde Edwards-Helaire,10.0,38.0,3.8,17.0,0.0,0.0,6.0,8.0,32.0,5.3,0.0,0.0,1.0,7.0,RB,2,2020,KC,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Darwin Thompson,4.0,21.0,5.3,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.1,RB,2,2020,KC,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Darrel Williams,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,1.2,RB,2,2020,KC,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,2,2020,KC,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Mike Davis,13.0,46.0,3.5,25.0,0.0,0.0,8.0,9.0,45.0,5.6,1.0,0.0,1.0,15.1,RB,3,2020,CAR,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Ronald Jones II,20.0,111.0,5.6,23.0,0.0,0.0,6.0,9.0,17.0,2.8,0.0,0.0,1.0,12.8,RB,4,2020,TB,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Ke'Shawn Vaughn,3.0,4.0,1.3,3.0,0.0,0.0,2.0,3.0,22.0,11.0,1.0,0.0,1.0,8.6,RB,4,2020,TB,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
LeSean McCoy,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.6,RB,4,2020,TB,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,4,2020,TB,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Alvin Kamara,11.0,45.0,4.1,10.0,0.0,0.0,8.0,10.0,74.0,9.3,0.0,0.0,1.0,11.9,RB,5,2020,NO,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Latavius Murray,8.0,34.0,4.3,8.0,0.0,0.0,2.0,2.0,23.0,11.5,0.0,0.0,1.0,5.7,RB,5,2020,NO,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Michael Burton,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,RB,5,2020,NO,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,5,2020,NO,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
James Robinson,22.0,119.0,5.4,22.0,0.0,1.0,4.0,6.0,18.0,4.5,1.0,0.0,1.0,27.7,RB,7,2020,JAC,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Devine Ozigbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,7,2020,JAC,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Bruce Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,7,2020,JAC,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,7,2020,JAC,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Phillip Lindsay,6.0,83.0,13.8,55.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,14.6,RB,8,2020,DEN,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Jeremy Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,8,2020,DEN,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Royce Freeman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,8,2020,DEN,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Josh Jacobs,14.0,65.0,4.6,14.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,12.8,RB,9,2020,LV,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Devontae Booker,8.0,68.0,8.5,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.8,RB,9,2020,LV,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Jalen Richard,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0,1.0,2.2,RB,9,2020,LV,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Alec Ingold,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.6,RB,9,2020,LV,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Salvon Ahmed,21.0,85.0,4.0,18.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,15.0,RB,10,2020,MIA,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Patrick Laird,2.0,19.0,9.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,RB,10,2020,MIA,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
DeAndre Washington,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,RB,10,2020,MIA,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Frank Gore,15.0,61.0,4.1,14.0,0.0,1.0,2.0,2.0,10.0,5.0,0.0,0.0,1.0,13.1,RB,11,2020,NYJ,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
La'Mical Perine,8.0,33.0,4.1,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.3,RB,11,2020,NYJ,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Ty Johnson,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,17.0,4.3,0.0,0.0,1.0,1.7,RB,11,2020,NYJ,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Devin Singletary,11.0,82.0,7.5,24.0,0.0,0.0,3.0,3.0,20.0,6.7,0.0,1.0,1.0,8.2,RB,12,2020,BUF,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Zack Moss,9.0,59.0,6.6,31.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,6.8,RB,12,2020,BUF,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,12,2020,BUF,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Damien Harris,16.0,80.0,5.0,12.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0,1.0,9.5,RB,13,2020,NE,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Sony Michel,10.0,35.0,3.5,10.0,0.0,0.0,1.0,1.0,23.0,23.0,0.0,0.0,1.0,5.8,RB,13,2020,NE,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
James White,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.3,0.0,0.0,1.0,0.1,RB,13,2020,NE,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1,RB,13,2020,NE,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Ito Smith,11.0,42.0,3.8,8.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,4.5,RB,14,2020,ATL,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Brian Hill,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,1.5,RB,14,2020,ATL,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Josh Jacobs,26.0,76.0,2.9,20.0,0.0,1.0,3.0,3.0,38.0,12.7,0.0,0.0,1.0,17.4,RB,15,2020,LV,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Devontae Booker,3.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,RB,15,2020,LV,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Jalen Richard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.7,RB,15,2020,LV,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Alec Ingold,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,RB,15,2020,LV,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Theo Riddick,1.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,RB,15,2020,LV,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Royce Freeman,2.0,16.0,8.0,10.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,2.3,RB,16,2020,DEN,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
LeVante Bellamy,3.0,11.0,3.7,8.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.6,RB,16,2020,DEN,LAC,False,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Darwin Thompson,14.0,45.0,3.2,10.0,0.0,1.0,7.0,7.0,65.0,9.3,1.0,0.0,1.0,23.0,RB,17,2020,KC,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Anthony Sherman,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,RB,17,2020,KC,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Darrel Williams,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,RB,17,2020,KC,LAC,True,340.0,543.0,62.6,3578.0,6.8,223.6,54.0,29.0,12.0,27.0,137.0,91.4,427.0,1917.0,4.5,119.8,55.0,17.0,8.0,3.0,340.0,3715.0,10.9,232.2,54.0,29.0,2.0,0.0,324.0,112.0,186.0,26.0,89.0,204.0,43.6,10.0,15.0,66.7,94.0,869.0
Le'Veon Bell,6.0,14.0,2.3,7.0,0.0,0.0,2.0,2.0,32.0,16.0,0.0,0.0,1.0,4.6,RB,1,2020,NYJ,BUF,False,369.0,573.0,64.4,3726.0,6.9,232.9,69.0,23.0,15.0,38.0,220.0,86.9,414.0,1914.0,4.6,119.6,33.0,21.0,5.0,2.0,369.0,3946.0,10.7,246.6,69.0,23.0,5.0,4.0,351.0,125.0,199.0,27.0,76.0,191.0,39.8,11.0,19.0,57.9,86.0,728.0
